dataset_id,backend,rows,k,retention_ratio,degree,block_size,items_per_thread,iteration,phase,seconds
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,7,selection_isolated,0.00046129400000000001
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,7,output_isolated,6.4300000000000003e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,8,operator,0.00046935400000000001
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,8,download,6.8689999999999998e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,8,transform_isolated,7.3699999999999997e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,8,selection_isolated,0.00046559500000000002
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,8,output_isolated,8.3899999999999993e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,8,operator,0.000104399
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,8,download,8.6799999999999999e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,8,transform_isolated,9.4900000000000006e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,8,selection_isolated,9.4579000000000004e-05
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,8,output_isolated,8.0299999999999994e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,9,operator,0.000104758
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,9,download,8.6799999999999999e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,9,transform_isolated,9.3999999999999998e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,9,selection_isolated,9.4559e-05
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,9,output_isolated,8.2300000000000008e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,9,operator,0.00047373400000000001
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,9,download,9.0389999999999993e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,9,transform_isolated,9.4700000000000008e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,9,selection_isolated,0.00046192500000000002
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,9,output_isolated,6.4699999999999999e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,10,operator,0.00046942400000000002
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,10,download,6.72e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,10,transform_isolated,7.4499999999999998e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,10,selection_isolated,0.00046193500000000001
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,10,output_isolated,8.3599999999999996e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,10,operator,0.000103459
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,10,download,7.4800000000000004e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,10,transform_isolated,9.5300000000000002e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,10,selection_isolated,9.4889000000000006e-05
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,10,output_isolated,7.1289999999999998e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,11,operator,0.000104459
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,11,download,7.9500000000000001e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,11,transform_isolated,9.4099999999999997e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,11,selection_isolated,9.4538999999999997e-05
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,11,output_isolated,8.1999999999999994e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,11,operator,0.000472335
