algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,source_csv,dataset
bits (ascending data),uniform,ascending,10,262144,4096,1,128,256,"1,1,1",1,selection,0.006414358,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,128,256,"1,1,1",1,selection,0.006417092,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,128,256,"1,1,1",1,selection,0.006418013,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,128,256,"1,1,1",1,selection,0.006425565,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,128,256,"1,1,1",1,selection,0.006417152,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,128,256,"1,1,1",1,selection,0.00641561,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,128,256,"1,1,1",1,selection,0.006420688,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,128,256,"1,1,1",1,selection,0.006413576,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,128,256,"1,1,1",1,selection,0.006418654,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,128,256,"1,1,1",1,selection,0.006416281,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,512,"1,1,1",1,selection,0.03443597,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,512,"1,1,1",1,selection,0.034432535,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,512,"1,1,1",1,selection,0.034504074,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,512,"1,1,1",1,selection,0.034522502,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,512,"1,1,1",1,selection,0.034498906,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,512,"1,1,1",1,selection,0.034449642,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,512,"1,1,1",1,selection,0.034546138,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,512,"1,1,1",1,selection,0.034503153,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,512,"1,1,1",1,selection,0.034498526,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,512,"1,1,1",1,selection,0.034497164,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,256,512,"1,1,1",1,selection,0.005446692,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,256,512,"1,1,1",1,selection,0.005448164,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,256,512,"1,1,1",1,selection,0.005445289,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,256,512,"1,1,1",1,selection,0.005447333,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,256,512,"1,1,1",1,selection,0.005443837,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,256,512,"1,1,1",1,selection,0.005441995,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,256,512,"1,1,1",1,selection,0.005448804,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,256,512,"1,1,1",1,selection,0.005444578,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,256,512,"1,1,1",1,selection,0.005446762,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,256,512,"1,1,1",1,selection,0.005444729,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,128,1024,"1,1,1",1,selection,0.039370427,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,128,1024,"1,1,1",1,selection,0.039383717,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,128,1024,"1,1,1",1,selection,0.039394203,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,128,1024,"1,1,1",1,selection,0.039430788,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,128,1024,"1,1,1",1,selection,0.039404869,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,128,1024,"1,1,1",1,selection,0.039389886,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,128,1024,"1,1,1",1,selection,0.039411639,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,128,1024,"1,1,1",1,selection,0.039380422,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,128,1024,"1,1,1",1,selection,0.039366741,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,128,1024,"1,1,1",1,selection,0.039526463,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,512,1024,"1,1,1",1,selection,0.005827649,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,512,1024,"1,1,1",1,selection,0.005830043,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,512,1024,"1,1,1",1,selection,0.005828811,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,512,1024,"1,1,1",1,selection,0.005829702,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,512,1024,"1,1,1",1,selection,0.005829803,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,512,1024,"1,1,1",1,selection,0.005828701,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,512,1024,"1,1,1",1,selection,0.005830663,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,512,1024,"1,1,1",1,selection,0.005826207,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,512,1024,"1,1,1",1,selection,0.005827439,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,512,1024,"1,1,1",1,selection,0.005828871,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,256,2048,"1,1,1",1,selection,0.048472867,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,256,2048,"1,1,1",1,selection,0.048448831,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,256,2048,"1,1,1",1,selection,0.048496953,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,256,2048,"1,1,1",1,selection,0.048518676,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,256,2048,"1,1,1",1,selection,0.04848137,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,256,2048,"1,1,1",1,selection,0.048510093,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,256,2048,"1,1,1",1,selection,0.048486097,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,256,2048,"1,1,1",1,selection,0.048527189,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,256,2048,"1,1,1",1,selection,0.048489412,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,256,2048,"1,1,1",1,selection,0.048482862,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,512,2048,"1,1,1",1,selection,0.006346115,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,512,2048,"1,1,1",1,selection,0.006349599,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,512,2048,"1,1,1",1,selection,0.006344231,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,512,2048,"1,1,1",1,selection,0.006351423,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,512,2048,"1,1,1",1,selection,0.006349609,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,512,2048,"1,1,1",1,selection,0.006347506,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,512,2048,"1,1,1",1,selection,0.006346205,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,512,2048,"1,1,1",1,selection,0.006344922,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,512,2048,"1,1,1",1,selection,0.006351673,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,512,2048,"1,1,1",1,selection,0.006345413,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.161819398,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.161829303,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.161817214,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.161810003,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.161834039,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.161812437,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.16180093,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.161820039,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.161806958,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.161808221,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.183589329,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.183565283,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.183583931,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.183580356,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.18358974,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.183595178,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.183582949,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.183589189,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.183607026,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.183586114,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.161812698,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.161842162,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.161807279,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.161816032,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.161810023,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.161807881,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.161806759,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.161812137,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.16180159,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.161802081,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.183565893,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.183579815,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.183577342,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.183593366,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.183564843,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.183570141,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
