algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,source_csv,dataset
bits (random data),uniform,identity,16,4194304,256,1,256,64,"1,1,1",1,selection,0.010513303,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,17,4194304,256,1,256,64,"1,1,1",1,selection,0.010495326,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,18,4194304,256,1,256,64,"1,1,1",1,selection,0.010506713,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,19,4194304,256,1,256,64,"1,1,1",1,selection,0.010502717,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,10,4194304,256,1,256,128,"1,1,1",1,selection,0.058889434,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,11,4194304,256,1,256,128,"1,1,1",1,selection,0.05890044,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,12,4194304,256,1,256,128,"1,1,1",1,selection,0.058905097,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,13,4194304,256,1,256,128,"1,1,1",1,selection,0.058901581,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,14,4194304,256,1,256,128,"1,1,1",1,selection,0.058935584,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,15,4194304,256,1,256,128,"1,1,1",1,selection,0.05891376,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,16,4194304,256,1,256,128,"1,1,1",1,selection,0.058906368,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,17,4194304,256,1,256,128,"1,1,1",1,selection,0.058910656,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,18,4194304,256,1,256,128,"1,1,1",1,selection,0.058902863,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,19,4194304,256,1,256,128,"1,1,1",1,selection,0.058903604,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,10,4194304,256,1,256,128,"1,1,1",1,selection,0.010523248,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,11,4194304,256,1,256,128,"1,1,1",1,selection,0.010534385,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,12,4194304,256,1,256,128,"1,1,1",1,selection,0.010529597,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,13,4194304,256,1,256,128,"1,1,1",1,selection,0.010520173,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,14,4194304,256,1,256,128,"1,1,1",1,selection,0.010512983,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,15,4194304,256,1,256,128,"1,1,1",1,selection,0.010516017,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,16,4194304,256,1,256,128,"1,1,1",1,selection,0.010519472,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,17,4194304,256,1,256,128,"1,1,1",1,selection,0.010528707,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,18,4194304,256,1,256,128,"1,1,1",1,selection,0.010510709,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,19,4194304,256,1,256,128,"1,1,1",1,selection,0.010515276,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,10,4194304,256,1,128,256,"1,1,1",1,selection,0.051423771,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,11,4194304,256,1,128,256,"1,1,1",1,selection,0.051412333,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,12,4194304,256,1,128,256,"1,1,1",1,selection,0.051418964,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,13,4194304,256,1,128,256,"1,1,1",1,selection,0.051422779,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,14,4194304,256,1,128,256,"1,1,1",1,selection,0.051415628,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,15,4194304,256,1,128,256,"1,1,1",1,selection,0.051418823,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,16,4194304,256,1,128,256,"1,1,1",1,selection,0.05143616,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,17,4194304,256,1,128,256,"1,1,1",1,selection,0.051441648,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,18,4194304,256,1,128,256,"1,1,1",1,selection,0.051411052,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,19,4194304,256,1,128,256,"1,1,1",1,selection,0.051429259,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,10,4194304,256,1,256,256,"1,1,1",1,selection,0.010572704,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,11,4194304,256,1,256,256,"1,1,1",1,selection,0.010573956,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,12,4194304,256,1,256,256,"1,1,1",1,selection,0.010582809,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,13,4194304,256,1,256,256,"1,1,1",1,selection,0.010577271,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,14,4194304,256,1,256,256,"1,1,1",1,selection,0.010579524,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,15,4194304,256,1,256,256,"1,1,1",1,selection,0.010571922,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,16,4194304,256,1,256,256,"1,1,1",1,selection,0.010588397,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,17,4194304,256,1,256,256,"1,1,1",1,selection,0.010568387,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,18,4194304,256,1,256,256,"1,1,1",1,selection,0.010574115,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,19,4194304,256,1,256,256,"1,1,1",1,selection,0.010582689,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,10,4194304,256,1,128,512,"1,1,1",1,selection,0.052392098,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,11,4194304,256,1,128,512,"1,1,1",1,selection,0.052391938,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,12,4194304,256,1,128,512,"1,1,1",1,selection,0.052401874,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,13,4194304,256,1,128,512,"1,1,1",1,selection,0.052397667,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,14,4194304,256,1,128,512,"1,1,1",1,selection,0.052388113,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,15,4194304,256,1,128,512,"1,1,1",1,selection,0.052404127,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,16,4194304,256,1,128,512,"1,1,1",1,selection,0.052409575,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,17,4194304,256,1,128,512,"1,1,1",1,selection,0.052396054,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,18,4194304,256,1,128,512,"1,1,1",1,selection,0.052384998,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,19,4194304,256,1,128,512,"1,1,1",1,selection,0.052397407,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,10,4194304,256,1,256,512,"1,1,1",1,selection,0.010495355,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,11,4194304,256,1,256,512,"1,1,1",1,selection,0.010512312,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,12,4194304,256,1,256,512,"1,1,1",1,selection,0.010495916,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,13,4194304,256,1,256,512,"1,1,1",1,selection,0.010518531,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,14,4194304,256,1,256,512,"1,1,1",1,selection,0.010506752,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,15,4194304,256,1,256,512,"1,1,1",1,selection,0.010506283,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,16,4194304,256,1,256,512,"1,1,1",1,selection,0.010492731,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,17,4194304,256,1,256,512,"1,1,1",1,selection,0.010509837,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,18,4194304,256,1,256,512,"1,1,1",1,selection,0.010508766,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,19,4194304,256,1,256,512,"1,1,1",1,selection,0.010495305,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,10,4194304,256,1,256,1024,"1,1,1",1,selection,0.0529172,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,11,4194304,256,1,256,1024,"1,1,1",1,selection,0.052919203,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,12,4194304,256,1,256,1024,"1,1,1",1,selection,0.052931202,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,13,4194304,256,1,256,1024,"1,1,1",1,selection,0.052946174,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,14,4194304,256,1,256,1024,"1,1,1",1,selection,0.052933635,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,15,4194304,256,1,256,1024,"1,1,1",1,selection,0.052934365,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,16,4194304,256,1,256,1024,"1,1,1",1,selection,0.052943149,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,17,4194304,256,1,256,1024,"1,1,1",1,selection,0.052938583,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,18,4194304,256,1,256,1024,"1,1,1",1,selection,0.052932764,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,19,4194304,256,1,256,1024,"1,1,1",1,selection,0.052931502,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,10,4194304,256,1,512,1024,"1,1,1",1,selection,0.006820879,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,11,4194304,256,1,512,1024,"1,1,1",1,selection,0.00679616,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,12,4194304,256,1,512,1024,"1,1,1",1,selection,0.006806166,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,13,4194304,256,1,512,1024,"1,1,1",1,selection,0.006798965,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,14,4194304,256,1,512,1024,"1,1,1",1,selection,0.00680262,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,15,4194304,256,1,512,1024,"1,1,1",1,selection,0.006800076,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,16,4194304,256,1,512,1024,"1,1,1",1,selection,0.006803652,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,17,4194304,256,1,512,1024,"1,1,1",1,selection,0.006801178,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,18,4194304,256,1,512,1024,"1,1,1",1,selection,0.006800347,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,19,4194304,256,1,512,1024,"1,1,1",1,selection,0.00679542,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,10,4194304,256,1,256,2048,"1,1,1",1,selection,0.054084802,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,11,4194304,256,1,256,2048,"1,1,1",1,selection,0.054098362,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,12,4194304,256,1,256,2048,"1,1,1",1,selection,0.05409036,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,13,4194304,256,1,256,2048,"1,1,1",1,selection,0.054100756,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,14,4194304,256,1,256,2048,"1,1,1",1,selection,0.054093745,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,15,4194304,256,1,256,2048,"1,1,1",1,selection,0.054100606,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,16,4194304,256,1,256,2048,"1,1,1",1,selection,0.054113745,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,17,4194304,256,1,256,2048,"1,1,1",1,selection,0.054092022,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,18,4194304,256,1,256,2048,"1,1,1",1,selection,0.054097311,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,19,4194304,256,1,256,2048,"1,1,1",1,selection,0.054099444,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,10,4194304,256,1,512,2048,"1,1,1",1,selection,0.007375795,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,11,4194304,256,1,512,2048,"1,1,1",1,selection,0.00736627,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,12,4194304,256,1,512,2048,"1,1,1",1,selection,0.007365629999999998,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,13,4194304,256,1,512,2048,"1,1,1",1,selection,0.007355874,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,14,4194304,256,1,512,2048,"1,1,1",1,selection,0.007368704999999999,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,15,4194304,256,1,512,2048,"1,1,1",1,selection,0.007360452,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,16,4194304,256,1,512,2048,"1,1,1",1,selection,0.007361424,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,17,4194304,256,1,512,2048,"1,1,1",1,selection,0.007375314,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,18,4194304,256,1,512,2048,"1,1,1",1,selection,0.007370917,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
bits (random data),uniform,identity,19,4194304,256,1,512,2048,"1,1,1",1,selection,0.007368244,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,10,1048576,1024,1,64,32,"1,1,1",1,selection,0.033804324,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,11,1048576,1024,1,64,32,"1,1,1",1,selection,0.033824205,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,12,1048576,1024,1,64,32,"1,1,1",1,selection,0.03381532,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,13,1048576,1024,1,64,32,"1,1,1",1,selection,0.033827569,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,14,1048576,1024,1,64,32,"1,1,1",1,selection,0.033825136,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
sort-in-registers (any data),uniform,identity,15,1048576,1024,1,64,32,"1,1,1",1,selection,0.033817814,hopper01,35760903,data/buffer-hopper01-35760903.csv,random
