algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,dataset
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,1024,"1,1,1",1,selection,0.067148032,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,1024,"1,1,1",1,selection,0.067162494,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,1024,"1,1,1",1,selection,0.06716635,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,1024,"1,1,1",1,selection,0.067182093,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,1024,"1,1,1",1,selection,0.067167812,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,1024,"1,1,1",1,selection,0.067151487,ampere02,108411,descending
bits (descending data),uniform,descending,10,4194304,256,1,512,1024,"1,1,1",1,selection,0.092607312,ampere02,108411,descending
bits (descending data),uniform,descending,11,4194304,256,1,512,1024,"1,1,1",1,selection,0.092577547,ampere02,108411,descending
bits (descending data),uniform,descending,12,4194304,256,1,512,1024,"1,1,1",1,selection,0.092603767,ampere02,108411,descending
bits (descending data),uniform,descending,13,4194304,256,1,512,1024,"1,1,1",1,selection,0.092591719,ampere02,108411,descending
bits (descending data),uniform,descending,14,4194304,256,1,512,1024,"1,1,1",1,selection,0.092579971,ampere02,108411,descending
bits (descending data),uniform,descending,15,4194304,256,1,512,1024,"1,1,1",1,selection,0.092598118,ampere02,108411,descending
bits (descending data),uniform,descending,16,4194304,256,1,512,1024,"1,1,1",1,selection,0.092596806,ampere02,108411,descending
bits (descending data),uniform,descending,17,4194304,256,1,512,1024,"1,1,1",1,selection,0.092595584,ampere02,108411,descending
bits (descending data),uniform,descending,18,4194304,256,1,512,1024,"1,1,1",1,selection,0.092577517,ampere02,108411,descending
bits (descending data),uniform,descending,19,4194304,256,1,512,1024,"1,1,1",1,selection,0.092591488,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,2048,"1,1,1",1,selection,0.068582804,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,2048,"1,1,1",1,selection,0.06856085,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,2048,"1,1,1",1,selection,0.068549283,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,2048,"1,1,1",1,selection,0.068577816,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,2048,"1,1,1",1,selection,0.068592457,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,2048,"1,1,1",1,selection,0.068565437,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,2048,"1,1,1",1,selection,0.068572607,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,2048,"1,1,1",1,selection,0.068572157,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,2048,"1,1,1",1,selection,0.068581812,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,2048,"1,1,1",1,selection,0.068571437,ampere02,108411,descending
bits (descending data),uniform,descending,10,4194304,256,1,512,2048,"1,1,1",1,selection,0.09068951,ampere02,108411,descending
bits (descending data),uniform,descending,11,4194304,256,1,512,2048,"1,1,1",1,selection,0.090712875,ampere02,108411,descending
bits (descending data),uniform,descending,12,4194304,256,1,512,2048,"1,1,1",1,selection,0.090713166,ampere02,108411,descending
bits (descending data),uniform,descending,13,4194304,256,1,512,2048,"1,1,1",1,selection,0.090719204,ampere02,108411,descending
bits (descending data),uniform,descending,14,4194304,256,1,512,2048,"1,1,1",1,selection,0.090733526,ampere02,108411,descending
bits (descending data),uniform,descending,15,4194304,256,1,512,2048,"1,1,1",1,selection,0.090712494,ampere02,108411,descending
bits (descending data),uniform,descending,16,4194304,256,1,512,2048,"1,1,1",1,selection,0.090716531,ampere02,108411,descending
bits (descending data),uniform,descending,17,4194304,256,1,512,2048,"1,1,1",1,selection,0.090732334,ampere02,108411,descending
bits (descending data),uniform,descending,18,4194304,256,1,512,2048,"1,1,1",1,selection,0.090733957,ampere02,108411,descending
bits (descending data),uniform,descending,19,4194304,256,1,512,2048,"1,1,1",1,selection,0.090717021,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,32,"1,1,1",1,selection,0.045561403,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,32,"1,1,1",1,selection,0.045569985,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,32,"1,1,1",1,selection,0.045561392,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,32,"1,1,1",1,selection,0.045569265,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,32,"1,1,1",1,selection,0.045575274,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,32,"1,1,1",1,selection,0.045565228,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,32,"1,1,1",1,selection,0.045562685,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,32,"1,1,1",1,selection,0.045561853,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,32,"1,1,1",1,selection,0.045564518,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,32,"1,1,1",1,selection,0.04555958,ampere02,108411,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,32,"1,1,1",1,selection,0.051050309,ampere02,108411,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,32,"1,1,1",1,selection,0.051049849,ampere02,108411,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,32,"1,1,1",1,selection,0.051052153,ampere02,108411,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,32,"1,1,1",1,selection,0.051047485,ampere02,108411,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,32,"1,1,1",1,selection,0.051046043,ampere02,108411,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,32,"1,1,1",1,selection,0.051038522,ampere02,108411,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,32,"1,1,1",1,selection,0.051046554,ampere02,108411,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,32,"1,1,1",1,selection,0.051049809,ampere02,108411,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,32,"1,1,1",1,selection,0.051037881,ampere02,108411,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,32,"1,1,1",1,selection,0.051053785,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,64,"1,1,1",1,selection,0.045574854,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,64,"1,1,1",1,selection,0.045573952,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,64,"1,1,1",1,selection,0.045569064,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,64,"1,1,1",1,selection,0.045566751,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,64,"1,1,1",1,selection,0.045561442,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,64,"1,1,1",1,selection,0.045550968,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,64,"1,1,1",1,selection,0.045555344,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,64,"1,1,1",1,selection,0.045561793,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,64,"1,1,1",1,selection,0.04557285,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,64,"1,1,1",1,selection,0.045570086,ampere02,108411,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,64,"1,1,1",1,selection,0.051077,ampere02,108411,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,64,"1,1,1",1,selection,0.0510705,ampere02,108411,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,64,"1,1,1",1,selection,0.05106357,ampere02,108411,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,64,"1,1,1",1,selection,0.051065833,ampere02,108411,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,64,"1,1,1",1,selection,0.051076009,ampere02,108411,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,64,"1,1,1",1,selection,0.051074656,ampere02,108411,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,64,"1,1,1",1,selection,0.051061427,ampere02,108411,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,64,"1,1,1",1,selection,0.0510767,ampere02,108411,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,64,"1,1,1",1,selection,0.051059794,ampere02,108411,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,64,"1,1,1",1,selection,0.051080236,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,128,"1,1,1",1,selection,0.044122355,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,128,"1,1,1",1,selection,0.044136716,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,128,"1,1,1",1,selection,0.044113471,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,128,"1,1,1",1,selection,0.044120412,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,128,"1,1,1",1,selection,0.044127052,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,128,"1,1,1",1,selection,0.044115875,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,128,"1,1,1",1,selection,0.044111769,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,128,"1,1,1",1,selection,0.044146241,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,128,"1,1,1",1,selection,0.044095525,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,128,"1,1,1",1,selection,0.04411216,ampere02,108411,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,128,"1,1,1",1,selection,0.051066854,ampere02,108411,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,128,"1,1,1",1,selection,0.051073925,ampere02,108411,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,128,"1,1,1",1,selection,0.051065192,ampere02,108411,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,128,"1,1,1",1,selection,0.051066685,ampere02,108411,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,128,"1,1,1",1,selection,0.051081176,ampere02,108411,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,128,"1,1,1",1,selection,0.051058492,ampere02,108411,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,128,"1,1,1",1,selection,0.051069769,ampere02,108411,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,128,"1,1,1",1,selection,0.051065052,ampere02,108411,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,128,"1,1,1",1,selection,0.051072343,ampere02,108411,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,128,"1,1,1",1,selection,0.051079133,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,256,"1,1,1",1,selection,0.041484663,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,256,"1,1,1",1,selection,0.04150897,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,256,"1,1,1",1,selection,0.041491503,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,256,"1,1,1",1,selection,0.041513716,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,256,"1,1,1",1,selection,0.041494238,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,256,"1,1,1",1,selection,0.041483912,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,256,"1,1,1",1,selection,0.041509991,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,256,"1,1,1",1,selection,0.041506496,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,256,"1,1,1",1,selection,0.04150292,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.041510512,ampere02,108411,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,256,"1,1,1",1,selection,0.047677846,ampere02,108411,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,256,"1,1,1",1,selection,0.047684036,ampere02,108411,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,256,"1,1,1",1,selection,0.047665857,ampere02,108411,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,256,"1,1,1",1,selection,0.047677796,ampere02,108411,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,256,"1,1,1",1,selection,0.047671666,ampere02,108411,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,256,"1,1,1",1,selection,0.047681151,ampere02,108411,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,256,"1,1,1",1,selection,0.047669443,ampere02,108411,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,256,"1,1,1",1,selection,0.047663935,ampere02,108411,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,256,"1,1,1",1,selection,0.047676033,ampere02,108411,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.047664085,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,512,"1,1,1",1,selection,0.042755186,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,512,"1,1,1",1,selection,0.04274494,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,512,"1,1,1",1,selection,0.04275112,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,512,"1,1,1",1,selection,0.042760794,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,512,"1,1,1",1,selection,0.04276485,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,512,"1,1,1",1,selection,0.042761024,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,512,"1,1,1",1,selection,0.042744269,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,512,"1,1,1",1,selection,0.04274454,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,512,"1,1,1",1,selection,0.042754435,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,512,"1,1,1",1,selection,0.042781987,ampere02,108411,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,512,"1,1,1",1,selection,0.054623698,ampere02,108411,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,512,"1,1,1",1,selection,0.054619821,ampere02,108411,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,512,"1,1,1",1,selection,0.054615165,ampere02,108411,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,512,"1,1,1",1,selection,0.054617448,ampere02,108411,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,512,"1,1,1",1,selection,0.054637448,ampere02,108411,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,512,"1,1,1",1,selection,0.054614123,ampere02,108411,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,512,"1,1,1",1,selection,0.054628715,ampere02,108411,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,512,"1,1,1",1,selection,0.054616186,ampere02,108411,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,512,"1,1,1",1,selection,0.054618801,ampere02,108411,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,512,"1,1,1",1,selection,0.054613822,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,1024,"1,1,1",1,selection,0.045089669,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,1024,"1,1,1",1,selection,0.045081397,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,1024,"1,1,1",1,selection,0.04510973,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,1024,"1,1,1",1,selection,0.045093805,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,1024,"1,1,1",1,selection,0.045176841,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,1024,"1,1,1",1,selection,0.045061566,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,1024,"1,1,1",1,selection,0.045036689,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,1024,"1,1,1",1,selection,0.045035207,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,1024,"1,1,1",1,selection,0.045119934,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,1024,"1,1,1",1,selection,0.04509723,ampere02,108411,descending
bits (descending data),uniform,descending,10,1048576,1024,1,512,1024,"1,1,1",1,selection,0.072167889,ampere02,108411,descending
bits (descending data),uniform,descending,11,1048576,1024,1,512,1024,"1,1,1",1,selection,0.07216019799999998,ampere02,108411,descending
bits (descending data),uniform,descending,12,1048576,1024,1,512,1024,"1,1,1",1,selection,0.07215993699999998,ampere02,108411,descending
bits (descending data),uniform,descending,13,1048576,1024,1,512,1024,"1,1,1",1,selection,0.072167458,ampere02,108411,descending
bits (descending data),uniform,descending,14,1048576,1024,1,512,1024,"1,1,1",1,selection,0.072171314,ampere02,108411,descending
bits (descending data),uniform,descending,15,1048576,1024,1,512,1024,"1,1,1",1,selection,0.072165776,ampere02,108411,descending
bits (descending data),uniform,descending,16,1048576,1024,1,512,1024,"1,1,1",1,selection,0.072162681,ampere02,108411,descending
bits (descending data),uniform,descending,17,1048576,1024,1,512,1024,"1,1,1",1,selection,0.07216720799999998,ampere02,108411,descending
bits (descending data),uniform,descending,18,1048576,1024,1,512,1024,"1,1,1",1,selection,0.072166547,ampere02,108411,descending
bits (descending data),uniform,descending,19,1048576,1024,1,512,1024,"1,1,1",1,selection,0.072169912,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,256,2048,"1,1,1",1,selection,0.052930435,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,256,2048,"1,1,1",1,selection,0.052948994,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,256,2048,"1,1,1",1,selection,0.052947961,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,256,2048,"1,1,1",1,selection,0.052958557,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,256,2048,"1,1,1",1,selection,0.052937546,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,256,2048,"1,1,1",1,selection,0.052967932,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,256,2048,"1,1,1",1,selection,0.052950676,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,256,2048,"1,1,1",1,selection,0.052970787,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,256,2048,"1,1,1",1,selection,0.052928101,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,256,2048,"1,1,1",1,selection,0.052941191,ampere02,108411,descending
bits (descending data),uniform,descending,10,1048576,1024,1,512,2048,"1,1,1",1,selection,0.070429157,ampere02,108411,descending
bits (descending data),uniform,descending,11,1048576,1024,1,512,2048,"1,1,1",1,selection,0.070461577,ampere02,108411,descending
bits (descending data),uniform,descending,12,1048576,1024,1,512,2048,"1,1,1",1,selection,0.0704369,ampere02,108411,descending
bits (descending data),uniform,descending,13,1048576,1024,1,512,2048,"1,1,1",1,selection,0.070474587,ampere02,108411,descending
bits (descending data),uniform,descending,14,1048576,1024,1,512,2048,"1,1,1",1,selection,0.070465001,ampere02,108411,descending
bits (descending data),uniform,descending,15,1048576,1024,1,512,2048,"1,1,1",1,selection,0.070435257,ampere02,108411,descending
bits (descending data),uniform,descending,16,1048576,1024,1,512,2048,"1,1,1",1,selection,0.070464772,ampere02,108411,descending
bits (descending data),uniform,descending,17,1048576,1024,1,512,2048,"1,1,1",1,selection,0.070445583,ampere02,108411,descending
bits (descending data),uniform,descending,18,1048576,1024,1,512,2048,"1,1,1",1,selection,0.070442818,ampere02,108411,descending
bits (descending data),uniform,descending,19,1048576,1024,1,512,2048,"1,1,1",1,selection,0.07046383,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,32,"1,1,1",1,selection,0.033559369,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,32,"1,1,1",1,selection,0.033563305,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,32,"1,1,1",1,selection,0.033560531,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,32,"1,1,1",1,selection,0.033562313,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,32,"1,1,1",1,selection,0.033562494,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,32,"1,1,1",1,selection,0.033564436,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,32,"1,1,1",1,selection,0.033583045,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,32,"1,1,1",1,selection,0.033557656,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,32,"1,1,1",1,selection,0.033581883,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,32,"1,1,1",1,selection,0.033575002,ampere02,108411,descending
bits (descending data),uniform,descending,10,262144,4096,1,128,32,"1,1,1",1,selection,0.041869726,ampere02,108411,descending
bits (descending data),uniform,descending,11,262144,4096,1,128,32,"1,1,1",1,selection,0.041873472,ampere02,108411,descending
bits (descending data),uniform,descending,12,262144,4096,1,128,32,"1,1,1",1,selection,0.041882245,ampere02,108411,descending
bits (descending data),uniform,descending,13,262144,4096,1,128,32,"1,1,1",1,selection,0.041887753,ampere02,108411,descending
bits (descending data),uniform,descending,14,262144,4096,1,128,32,"1,1,1",1,selection,0.041883596,ampere02,108411,descending
bits (descending data),uniform,descending,15,262144,4096,1,128,32,"1,1,1",1,selection,0.041880752,ampere02,108411,descending
bits (descending data),uniform,descending,16,262144,4096,1,128,32,"1,1,1",1,selection,0.04189244,ampere02,108411,descending
bits (descending data),uniform,descending,17,262144,4096,1,128,32,"1,1,1",1,selection,0.041878469,ampere02,108411,descending
bits (descending data),uniform,descending,18,262144,4096,1,128,32,"1,1,1",1,selection,0.041875915,ampere02,108411,descending
bits (descending data),uniform,descending,19,262144,4096,1,128,32,"1,1,1",1,selection,0.041886691,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,64,"1,1,1",1,selection,0.033568503,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,64,"1,1,1",1,selection,0.033572238,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,64,"1,1,1",1,selection,0.033564086,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,64,"1,1,1",1,selection,0.033566941,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,64,"1,1,1",1,selection,0.033567771,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,64,"1,1,1",1,selection,0.03358712,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,64,"1,1,1",1,selection,0.033574903,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,64,"1,1,1",1,selection,0.033559449,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,64,"1,1,1",1,selection,0.03356708,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,64,"1,1,1",1,selection,0.033585579,ampere02,108411,descending
bits (descending data),uniform,descending,10,262144,4096,1,128,64,"1,1,1",1,selection,0.041883566,ampere02,108411,descending
bits (descending data),uniform,descending,11,262144,4096,1,128,64,"1,1,1",1,selection,0.041875775,ampere02,108411,descending
bits (descending data),uniform,descending,12,262144,4096,1,128,64,"1,1,1",1,selection,0.041881013,ampere02,108411,descending
bits (descending data),uniform,descending,13,262144,4096,1,128,64,"1,1,1",1,selection,0.041884328,ampere02,108411,descending
bits (descending data),uniform,descending,14,262144,4096,1,128,64,"1,1,1",1,selection,0.041884157,ampere02,108411,descending
bits (descending data),uniform,descending,15,262144,4096,1,128,64,"1,1,1",1,selection,0.041880352,ampere02,108411,descending
bits (descending data),uniform,descending,16,262144,4096,1,128,64,"1,1,1",1,selection,0.041885099,ampere02,108411,descending
bits (descending data),uniform,descending,17,262144,4096,1,128,64,"1,1,1",1,selection,0.041879992,ampere02,108411,descending
bits (descending data),uniform,descending,18,262144,4096,1,128,64,"1,1,1",1,selection,0.041875755,ampere02,108411,descending
bits (descending data),uniform,descending,19,262144,4096,1,128,64,"1,1,1",1,selection,0.041883817,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,128,"1,1,1",1,selection,0.032250819,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,128,"1,1,1",1,selection,0.032252491,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,128,"1,1,1",1,selection,0.032250609,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,128,"1,1,1",1,selection,0.032243427,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,128,"1,1,1",1,selection,0.032250138,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,128,"1,1,1",1,selection,0.032272231,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,128,"1,1,1",1,selection,0.032262336,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,128,"1,1,1",1,selection,0.032246912,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,128,"1,1,1",1,selection,0.032248495,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,128,"1,1,1",1,selection,0.032256757,ampere02,108411,descending
bits (descending data),uniform,descending,10,262144,4096,1,128,128,"1,1,1",1,selection,0.04189198,ampere02,108411,descending
bits (descending data),uniform,descending,11,262144,4096,1,128,128,"1,1,1",1,selection,0.041892259,ampere02,108411,descending
bits (descending data),uniform,descending,12,262144,4096,1,128,128,"1,1,1",1,selection,0.041887933,ampere02,108411,descending
bits (descending data),uniform,descending,13,262144,4096,1,128,128,"1,1,1",1,selection,0.041888394,ampere02,108411,descending
bits (descending data),uniform,descending,14,262144,4096,1,128,128,"1,1,1",1,selection,0.041882755,ampere02,108411,descending
bits (descending data),uniform,descending,15,262144,4096,1,128,128,"1,1,1",1,selection,0.041891629,ampere02,108411,descending
