algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,source_csv,dataset
bits (descending data),uniform,descending,11,4194304,256,1,256,2048,"1,1,1",1,selection,0.040959826,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,2048,"1,1,1",1,selection,0.040947266,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,2048,"1,1,1",1,selection,0.040948676,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,2048,"1,1,1",1,selection,0.040940587,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,2048,"1,1,1",1,selection,0.040955196,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,2048,"1,1,1",1,selection,0.040977226,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,2048,"1,1,1",1,selection,0.040956456,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,2048,"1,1,1",1,selection,0.040968816,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,2048,"1,1,1",1,selection,0.040983056,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,32,"1,1,1",1,selection,0.016869431,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,32,"1,1,1",1,selection,0.016872991,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,32,"1,1,1",1,selection,0.016868742,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,32,"1,1,1",1,selection,0.016868451,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,32,"1,1,1",1,selection,0.016878471,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,32,"1,1,1",1,selection,0.016869551,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,32,"1,1,1",1,selection,0.016869301,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,32,"1,1,1",1,selection,0.016873941,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,32,"1,1,1",1,selection,0.016870532,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,32,"1,1,1",1,selection,0.016875211,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,32,"1,1,1",1,selection,0.027610648,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,32,"1,1,1",1,selection,0.027606538,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,32,"1,1,1",1,selection,0.027600558,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,32,"1,1,1",1,selection,0.027603788,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,32,"1,1,1",1,selection,0.027613598,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,32,"1,1,1",1,selection,0.027605678,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,32,"1,1,1",1,selection,0.027601387,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,32,"1,1,1",1,selection,0.027615387,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,32,"1,1,1",1,selection,0.027615118,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,32,"1,1,1",1,selection,0.027612327,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,64,"1,1,1",1,selection,0.016865401,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,64,"1,1,1",1,selection,0.016873641,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,64,"1,1,1",1,selection,0.016872071,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,64,"1,1,1",1,selection,0.016877471,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,64,"1,1,1",1,selection,0.016870321,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,64,"1,1,1",1,selection,0.016877711,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,64,"1,1,1",1,selection,0.016875111,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,64,"1,1,1",1,selection,0.016866961,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,64,"1,1,1",1,selection,0.016869061,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,64,"1,1,1",1,selection,0.016866452,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,64,"1,1,1",1,selection,0.027610988,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,64,"1,1,1",1,selection,0.027611738,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,64,"1,1,1",1,selection,0.027605648,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,64,"1,1,1",1,selection,0.027607607,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,64,"1,1,1",1,selection,0.027605458,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,64,"1,1,1",1,selection,0.027605417,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,64,"1,1,1",1,selection,0.027603938,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,64,"1,1,1",1,selection,0.027610078,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,64,"1,1,1",1,selection,0.027609497,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,64,"1,1,1",1,selection,0.027605358,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,128,"1,1,1",1,selection,0.013179721,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,128,"1,1,1",1,selection,0.01317901,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,128,"1,1,1",1,selection,0.01320124,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,128,"1,1,1",1,selection,0.013190571,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,128,"1,1,1",1,selection,0.0131933,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,128,"1,1,1",1,selection,0.013183941,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,128,"1,1,1",1,selection,0.01318378,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,128,"1,1,1",1,selection,0.013180221,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,128,"1,1,1",1,selection,0.013179381,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,128,"1,1,1",1,selection,0.013188091,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,10,1048576,1024,1,512,128,"1,1,1",1,selection,0.033431486,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,11,1048576,1024,1,512,128,"1,1,1",1,selection,0.033440405,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,12,1048576,1024,1,512,128,"1,1,1",1,selection,0.033434446,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,13,1048576,1024,1,512,128,"1,1,1",1,selection,0.033431586,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,14,1048576,1024,1,512,128,"1,1,1",1,selection,0.033430205,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,15,1048576,1024,1,512,128,"1,1,1",1,selection,0.033433355,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,16,1048576,1024,1,512,128,"1,1,1",1,selection,0.033435006,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,17,1048576,1024,1,512,128,"1,1,1",1,selection,0.033432386,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,18,1048576,1024,1,512,128,"1,1,1",1,selection,0.033437396,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,19,1048576,1024,1,512,128,"1,1,1",1,selection,0.033434305,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,256,"1,1,1",1,selection,0.013796144,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,256,"1,1,1",1,selection,0.013793404,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,256,"1,1,1",1,selection,0.013793404,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,256,"1,1,1",1,selection,0.013799364,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,256,"1,1,1",1,selection,0.013794074,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,256,"1,1,1",1,selection,0.013797334,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,256,"1,1,1",1,selection,0.013792334,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,256,"1,1,1",1,selection,0.013795104,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,256,"1,1,1",1,selection,0.013798114,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,256,"1,1,1",1,selection,0.013792874,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,256,"1,1,1",1,selection,0.021014897,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,256,"1,1,1",1,selection,0.021008907,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,256,"1,1,1",1,selection,0.021011388,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,256,"1,1,1",1,selection,0.021008737,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,256,"1,1,1",1,selection,0.021016247,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,256,"1,1,1",1,selection,0.021010218,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,256,"1,1,1",1,selection,0.021011447,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,256,"1,1,1",1,selection,0.021007777,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,256,"1,1,1",1,selection,0.021009447,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.021010708,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,512,"1,1,1",1,selection,0.012643556,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,512,"1,1,1",1,selection,0.012642706,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,512,"1,1,1",1,selection,0.012642046,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,512,"1,1,1",1,selection,0.012645237,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,512,"1,1,1",1,selection,0.012643236,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,512,"1,1,1",1,selection,0.012640446,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,512,"1,1,1",1,selection,0.012641556,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,512,"1,1,1",1,selection,0.012641076,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,512,"1,1,1",1,selection,0.012643126,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,512,"1,1,1",1,selection,0.012640517,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,512,"1,1,1",1,selection,0.020712881,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,512,"1,1,1",1,selection,0.020710571,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,512,"1,1,1",1,selection,0.02070901,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,512,"1,1,1",1,selection,0.020714631,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,512,"1,1,1",1,selection,0.020705341,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,512,"1,1,1",1,selection,0.02070726,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,512,"1,1,1",1,selection,0.02071539,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,512,"1,1,1",1,selection,0.020711631,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,512,"1,1,1",1,selection,0.02070964,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,512,"1,1,1",1,selection,0.020711731,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,1024,"1,1,1",1,selection,0.013969902,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,1024,"1,1,1",1,selection,0.013912052,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,1024,"1,1,1",1,selection,0.013920972,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,1024,"1,1,1",1,selection,0.013896203,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,1024,"1,1,1",1,selection,0.013923153,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,1024,"1,1,1",1,selection,0.013939952,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,1024,"1,1,1",1,selection,0.013874073,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,1024,"1,1,1",1,selection,0.013951462,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,1024,"1,1,1",1,selection,0.013973903,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,1024,"1,1,1",1,selection,0.013871873,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,1024,"1,1,1",1,selection,0.025665788,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,1024,"1,1,1",1,selection,0.025659268,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,1024,"1,1,1",1,selection,0.025660338,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,1024,"1,1,1",1,selection,0.025663078,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,1024,"1,1,1",1,selection,0.025654909,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,1024,"1,1,1",1,selection,0.025658529,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,1024,"1,1,1",1,selection,0.025658858,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,1024,"1,1,1",1,selection,0.025656808,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,1024,"1,1,1",1,selection,0.025655188,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,1024,"1,1,1",1,selection,0.025657239,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019073148,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019064268,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019066908,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019061118,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019068938,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019057148,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019046698,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019107968,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019062278,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019065448,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,2048,"1,1,1",1,selection,0.027029463,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,2048,"1,1,1",1,selection,0.027044254,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,2048,"1,1,1",1,selection,0.027038333,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,2048,"1,1,1",1,selection,0.027039193,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,2048,"1,1,1",1,selection,0.027032174,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,2048,"1,1,1",1,selection,0.027041234,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,2048,"1,1,1",1,selection,0.027030543,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,2048,"1,1,1",1,selection,0.027034343,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,2048,"1,1,1",1,selection,0.027037494,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,2048,"1,1,1",1,selection,0.02827046,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,32,"1,1,1",1,selection,0.012089692,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,32,"1,1,1",1,selection,0.012091232,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,32,"1,1,1",1,selection,0.012088862,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,32,"1,1,1",1,selection,0.012094282,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,32,"1,1,1",1,selection,0.012098362,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,32,"1,1,1",1,selection,0.012093682,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,32,"1,1,1",1,selection,0.012092602,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,32,"1,1,1",1,selection,0.012089982,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,32,"1,1,1",1,selection,0.012090142,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,32,"1,1,1",1,selection,0.012092412,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,10,262144,4096,1,256,32,"1,1,1",1,selection,0.023302733,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,11,262144,4096,1,256,32,"1,1,1",1,selection,0.023301723,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,12,262144,4096,1,256,32,"1,1,1",1,selection,0.023300153,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,13,262144,4096,1,256,32,"1,1,1",1,selection,0.023300333,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,14,262144,4096,1,256,32,"1,1,1",1,selection,0.023301263,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,15,262144,4096,1,256,32,"1,1,1",1,selection,0.023300184,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,16,262144,4096,1,256,32,"1,1,1",1,selection,0.023301774,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,17,262144,4096,1,256,32,"1,1,1",1,selection,0.023300323,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,18,262144,4096,1,256,32,"1,1,1",1,selection,0.023300313,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,19,262144,4096,1,256,32,"1,1,1",1,selection,0.023300384,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,64,"1,1,1",1,selection,0.012089061,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,64,"1,1,1",1,selection,0.012088972,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,64,"1,1,1",1,selection,0.012093202,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,64,"1,1,1",1,selection,0.012094792,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,64,"1,1,1",1,selection,0.012092372,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,64,"1,1,1",1,selection,0.012093072,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,64,"1,1,1",1,selection,0.012091401,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,64,"1,1,1",1,selection,0.012093292,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,64,"1,1,1",1,selection,0.012091462,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,64,"1,1,1",1,selection,0.012089002,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,10,262144,4096,1,128,64,"1,1,1",1,selection,0.01886893,bw01,35760912,data/buffer-bw01-35760912.csv,descending
