point_count,query_count,algorithm,dim,time
262144,4096,MAGMA-distance,4,0.006438103
262144,4096,MAGMA-distance,4,0.006415635
262144,4096,MAGMA-distance,4,0.006419354
262144,4096,MAGMA-distance,4,0.006428862
262144,4096,MAGMA-distance,4,0.006444134
262144,4096,MAGMA-distance,4,0.006429561
262144,4096,baseline,8,0.049949544
262144,4096,baseline,8,0.04998036
262144,4096,baseline,8,0.049978203
262144,4096,baseline,8,0.04996382
262144,4096,baseline,8,0.049965355
262144,4096,baseline,8,0.049974948
262144,4096,baseline,8,0.049964928
262144,4096,baseline,8,0.049977328
262144,4096,baseline,8,0.049977658
262144,4096,baseline,8,0.049961832
262144,4096,cuBLAS GEMM + postprocessing,8,0.022764658
262144,4096,cuBLAS GEMM + postprocessing,8,0.022754678
262144,4096,cuBLAS GEMM + postprocessing,8,0.022757497
262144,4096,cuBLAS GEMM + postprocessing,8,0.022767042
262144,4096,cuBLAS GEMM + postprocessing,8,0.022760566
262144,4096,cuBLAS GEMM + postprocessing,8,0.022753996
262144,4096,cuBLAS GEMM + postprocessing,8,0.022759477
262144,4096,cuBLAS GEMM + postprocessing,8,0.022762761
262144,4096,cuBLAS GEMM + postprocessing,8,0.022756844
262144,4096,cuBLAS GEMM + postprocessing,8,0.022759585
262144,4096,MAGMA-distance,8,0.006890312
262144,4096,MAGMA-distance,8,0.006882675
262144,4096,MAGMA-distance,8,0.006888928
262144,4096,MAGMA-distance,8,0.006871924
262144,4096,MAGMA-distance,8,0.006896064
262144,4096,MAGMA-distance,8,0.006879998
262144,4096,MAGMA-distance,8,0.006884903
262144,4096,MAGMA-distance,8,0.006886461
262144,4096,MAGMA-distance,8,0.006877014
262144,4096,MAGMA-distance,8,0.006883397
262144,4096,baseline,16,0.094080916
262144,4096,baseline,16,0.094103149
262144,4096,baseline,16,0.094066024
262144,4096,baseline,16,0.094076187
262144,4096,baseline,16,0.09408674500000001
262144,4096,baseline,16,0.094091744
262144,4096,baseline,16,0.094080104
262144,4096,baseline,16,0.0940903
262144,4096,baseline,16,0.094094567
262144,4096,baseline,16,0.094134252
262144,4096,cuBLAS GEMM + postprocessing,16,0.023104193
262144,4096,cuBLAS GEMM + postprocessing,16,0.023104997
262144,4096,cuBLAS GEMM + postprocessing,16,0.023099183
262144,4096,cuBLAS GEMM + postprocessing,16,0.023092623
262144,4096,cuBLAS GEMM + postprocessing,16,0.023090565
262144,4096,cuBLAS GEMM + postprocessing,16,0.023103798
262144,4096,cuBLAS GEMM + postprocessing,16,0.023107411
262144,4096,cuBLAS GEMM + postprocessing,16,0.023099545
262144,4096,cuBLAS GEMM + postprocessing,16,0.02309838
262144,4096,cuBLAS GEMM + postprocessing,16,0.023099118
262144,4096,MAGMA-distance,16,0.007516796
262144,4096,MAGMA-distance,16,0.007510692999999998
262144,4096,MAGMA-distance,16,0.007508987
262144,4096,MAGMA-distance,16,0.007512546
262144,4096,MAGMA-distance,16,0.007530365
262144,4096,MAGMA-distance,16,0.007509041
262144,4096,MAGMA-distance,16,0.007518696
262144,4096,MAGMA-distance,16,0.007510526
262144,4096,MAGMA-distance,16,0.007509547999999999
262144,4096,MAGMA-distance,16,0.007507754
262144,4096,baseline,32,0.178340347
262144,4096,baseline,32,0.178341162
262144,4096,baseline,32,0.178352047
262144,4096,baseline,32,0.178373231
262144,4096,baseline,32,0.178341709
262144,4096,baseline,32,0.178335237
262144,4096,baseline,32,0.178370128
262144,4096,baseline,32,0.178339095
262144,4096,baseline,32,0.178343875
262144,4096,baseline,32,0.178403169
262144,4096,cuBLAS GEMM + postprocessing,32,0.022923146
262144,4096,cuBLAS GEMM + postprocessing,32,0.022911921
262144,4096,cuBLAS GEMM + postprocessing,32,0.022918544
262144,4096,cuBLAS GEMM + postprocessing,32,0.02291574
262144,4096,cuBLAS GEMM + postprocessing,32,0.022923125
262144,4096,cuBLAS GEMM + postprocessing,32,0.022919119
262144,4096,cuBLAS GEMM + postprocessing,32,0.0229224
262144,4096,cuBLAS GEMM + postprocessing,32,0.022915938
262144,4096,cuBLAS GEMM + postprocessing,32,0.02292099
262144,4096,cuBLAS GEMM + postprocessing,32,0.022929321
262144,4096,MAGMA-distance,32,0.008459948999999998
262144,4096,MAGMA-distance,32,0.008473816
262144,4096,MAGMA-distance,32,0.008465488999999998
262144,4096,MAGMA-distance,32,0.008479327
262144,4096,MAGMA-distance,32,0.008467321999999998
262144,4096,MAGMA-distance,32,0.008467807
262144,4096,MAGMA-distance,32,0.008465342
262144,4096,MAGMA-distance,32,0.00844695
262144,4096,MAGMA-distance,32,0.008466222
262144,4096,MAGMA-distance,32,0.008463287999999998
262144,4096,baseline,64,0.342388844
262144,4096,baseline,64,0.342356502
262144,4096,baseline,64,0.342330668
262144,4096,baseline,64,0.342350108
262144,4096,baseline,64,0.342340387
262144,4096,baseline,64,0.342353427
262144,4096,baseline,64,0.342344357
262144,4096,baseline,64,0.342332721
262144,4096,baseline,64,0.342359166
262144,4096,baseline,64,0.342369275
262144,4096,cuBLAS GEMM + postprocessing,64,0.02384095
262144,4096,cuBLAS GEMM + postprocessing,64,0.02383499
262144,4096,cuBLAS GEMM + postprocessing,64,0.023827263
262144,4096,cuBLAS GEMM + postprocessing,64,0.023846615
262144,4096,cuBLAS GEMM + postprocessing,64,0.023838635
262144,4096,cuBLAS GEMM + postprocessing,64,0.02383133
262144,4096,cuBLAS GEMM + postprocessing,64,0.023827675
262144,4096,cuBLAS GEMM + postprocessing,64,0.023826487
262144,4096,cuBLAS GEMM + postprocessing,64,0.023853468
262144,4096,cuBLAS GEMM + postprocessing,64,0.02384987
262144,4096,MAGMA-distance,64,0.014214218
262144,4096,MAGMA-distance,64,0.01415937
262144,4096,MAGMA-distance,64,0.014159261
262144,4096,MAGMA-distance,64,0.014134939
262144,4096,MAGMA-distance,64,0.014135457
262144,4096,MAGMA-distance,64,0.014150514
262144,4096,MAGMA-distance,64,0.01414612
