algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,dataset
sort-in-registers (any data),uniform,descending,15,4194304,256,1,128,256,"1,1,1",1,selection,0.034328784,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,128,256,"1,1,1",1,selection,0.034342936,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,128,256,"1,1,1",1,selection,0.03434548,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,128,256,"1,1,1",1,selection,0.034344839,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,128,256,"1,1,1",1,selection,0.034335024,ampere01,108409,descending
bits (descending data),uniform,descending,10,4194304,256,1,512,256,"1,1,1",1,selection,0.046978935,ampere01,108409,descending
bits (descending data),uniform,descending,11,4194304,256,1,512,256,"1,1,1",1,selection,0.047033177,ampere01,108409,descending
bits (descending data),uniform,descending,12,4194304,256,1,512,256,"1,1,1",1,selection,0.046987127,ampere01,108409,descending
bits (descending data),uniform,descending,13,4194304,256,1,512,256,"1,1,1",1,selection,0.046979004,ampere01,108409,descending
bits (descending data),uniform,descending,14,4194304,256,1,512,256,"1,1,1",1,selection,0.047023232,ampere01,108409,descending
bits (descending data),uniform,descending,15,4194304,256,1,512,256,"1,1,1",1,selection,0.047004253,ampere01,108409,descending
bits (descending data),uniform,descending,16,4194304,256,1,512,256,"1,1,1",1,selection,0.047049962,ampere01,108409,descending
bits (descending data),uniform,descending,17,4194304,256,1,512,256,"1,1,1",1,selection,0.046971523,ampere01,108409,descending
bits (descending data),uniform,descending,18,4194304,256,1,512,256,"1,1,1",1,selection,0.046975069,ampere01,108409,descending
bits (descending data),uniform,descending,19,4194304,256,1,512,256,"1,1,1",1,selection,0.047039125,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,128,512,"1,1,1",1,selection,0.033768583,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,128,512,"1,1,1",1,selection,0.033779099,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,128,512,"1,1,1",1,selection,0.0337799,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,128,512,"1,1,1",1,selection,0.033765658,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,128,512,"1,1,1",1,selection,0.033777286,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,128,512,"1,1,1",1,selection,0.033776574,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,128,512,"1,1,1",1,selection,0.033780091,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,128,512,"1,1,1",1,selection,0.033778779,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,128,512,"1,1,1",1,selection,0.033776284,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,128,512,"1,1,1",1,selection,0.033782484,ampere01,108409,descending
bits (descending data),uniform,descending,10,4194304,256,1,256,512,"1,1,1",1,selection,0.042422248,ampere01,108409,descending
bits (descending data),uniform,descending,11,4194304,256,1,256,512,"1,1,1",1,selection,0.042478442,ampere01,108409,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,512,"1,1,1",1,selection,0.042510331,ampere01,108409,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,512,"1,1,1",1,selection,0.042604805,ampere01,108409,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,512,"1,1,1",1,selection,0.042502309,ampere01,108409,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,512,"1,1,1",1,selection,0.042602752,ampere01,108409,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,512,"1,1,1",1,selection,0.042477441,ampere01,108409,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,512,"1,1,1",1,selection,0.04260134,ampere01,108409,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,512,"1,1,1",1,selection,0.042478302,ampere01,108409,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,512,"1,1,1",1,selection,0.042402017,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,1024,"1,1,1",1,selection,0.035594559,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,1024,"1,1,1",1,selection,0.035485653,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,1024,"1,1,1",1,selection,0.035442367,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,1024,"1,1,1",1,selection,0.035403739,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,1024,"1,1,1",1,selection,0.035443479,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,1024,"1,1,1",1,selection,0.035446764,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,1024,"1,1,1",1,selection,0.035495578,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,1024,"1,1,1",1,selection,0.035485813,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,1024,"1,1,1",1,selection,0.035503971,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,1024,"1,1,1",1,selection,0.035599776,ampere01,108409,descending
bits (descending data),uniform,descending,10,4194304,256,1,256,1024,"1,1,1",1,selection,0.041003251,ampere01,108409,descending
bits (descending data),uniform,descending,11,4194304,256,1,256,1024,"1,1,1",1,selection,0.041268043,ampere01,108409,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,1024,"1,1,1",1,selection,0.041191156,ampere01,108409,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,1024,"1,1,1",1,selection,0.040989409,ampere01,108409,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,1024,"1,1,1",1,selection,0.041285269,ampere01,108409,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,1024,"1,1,1",1,selection,0.041252259,ampere01,108409,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,1024,"1,1,1",1,selection,0.04111475,ampere01,108409,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,1024,"1,1,1",1,selection,0.041116863,ampere01,108409,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,1024,"1,1,1",1,selection,0.041145647,ampere01,108409,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,1024,"1,1,1",1,selection,0.04173923,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,2048,"1,1,1",1,selection,0.036278488,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,2048,"1,1,1",1,selection,0.036299039,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,2048,"1,1,1",1,selection,0.036435166,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,2048,"1,1,1",1,selection,0.036436168,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,2048,"1,1,1",1,selection,0.03674709,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,2048,"1,1,1",1,selection,0.036836467,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,2048,"1,1,1",1,selection,0.036555109,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,2048,"1,1,1",1,selection,0.036387954,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,2048,"1,1,1",1,selection,0.036493264,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,2048,"1,1,1",1,selection,0.036710284,ampere01,108409,descending
bits (descending data),uniform,descending,10,4194304,256,1,512,2048,"1,1,1",1,selection,0.046503181,ampere01,108409,descending
bits (descending data),uniform,descending,11,4194304,256,1,512,2048,"1,1,1",1,selection,0.046467377,ampere01,108409,descending
bits (descending data),uniform,descending,12,4194304,256,1,512,2048,"1,1,1",1,selection,0.04663379,ampere01,108409,descending
bits (descending data),uniform,descending,13,4194304,256,1,512,2048,"1,1,1",1,selection,0.046379042,ampere01,108409,descending
bits (descending data),uniform,descending,14,4194304,256,1,512,2048,"1,1,1",1,selection,0.046441437,ampere01,108409,descending
bits (descending data),uniform,descending,15,4194304,256,1,512,2048,"1,1,1",1,selection,0.046514117,ampere01,108409,descending
bits (descending data),uniform,descending,16,4194304,256,1,512,2048,"1,1,1",1,selection,0.045933635,ampere01,108409,descending
bits (descending data),uniform,descending,17,4194304,256,1,512,2048,"1,1,1",1,selection,0.046242986,ampere01,108409,descending
bits (descending data),uniform,descending,18,4194304,256,1,512,2048,"1,1,1",1,selection,0.046679849,ampere01,108409,descending
bits (descending data),uniform,descending,19,4194304,256,1,512,2048,"1,1,1",1,selection,0.046746061,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,32,"1,1,1",1,selection,0.023194348,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,32,"1,1,1",1,selection,0.023049848,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,32,"1,1,1",1,selection,0.022679045,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,32,"1,1,1",1,selection,0.023147477,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,32,"1,1,1",1,selection,0.022857406,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,32,"1,1,1",1,selection,0.023269513,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,32,"1,1,1",1,selection,0.023101878,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,32,"1,1,1",1,selection,0.023345408,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,32,"1,1,1",1,selection,0.023177463,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,32,"1,1,1",1,selection,0.022804236,ampere01,108409,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,32,"1,1,1",1,selection,0.037310507,ampere01,108409,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,32,"1,1,1",1,selection,0.037346041,ampere01,108409,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,32,"1,1,1",1,selection,0.037360192,ampere01,108409,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,32,"1,1,1",1,selection,0.03750311,ampere01,108409,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,32,"1,1,1",1,selection,0.037706709,ampere01,108409,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,32,"1,1,1",1,selection,0.037648471,ampere01,108409,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,32,"1,1,1",1,selection,0.037400894,ampere01,108409,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,32,"1,1,1",1,selection,0.03742442,ampere01,108409,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,32,"1,1,1",1,selection,0.037389357,ampere01,108409,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,32,"1,1,1",1,selection,0.037795784,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,64,"1,1,1",1,selection,0.023331327,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,64,"1,1,1",1,selection,0.023325258,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,64,"1,1,1",1,selection,0.023323896,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,64,"1,1,1",1,selection,0.023192416,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,64,"1,1,1",1,selection,0.022830095,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,64,"1,1,1",1,selection,0.023194048,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,64,"1,1,1",1,selection,0.022852549,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,64,"1,1,1",1,selection,0.023440442,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,64,"1,1,1",1,selection,0.023073875,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,64,"1,1,1",1,selection,0.02321529,ampere01,108409,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,64,"1,1,1",1,selection,0.037401976,ampere01,108409,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,64,"1,1,1",1,selection,0.037561478,ampere01,108409,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,64,"1,1,1",1,selection,0.037488597,ampere01,108409,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,64,"1,1,1",1,selection,0.037302695,ampere01,108409,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,64,"1,1,1",1,selection,0.037071524,ampere01,108409,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,64,"1,1,1",1,selection,0.037317798,ampere01,108409,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,64,"1,1,1",1,selection,0.03737827,ampere01,108409,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,64,"1,1,1",1,selection,0.037762765,ampere01,108409,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,64,"1,1,1",1,selection,0.037787903,ampere01,108409,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,64,"1,1,1",1,selection,0.037446243,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,128,"1,1,1",1,selection,0.021998491,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,128,"1,1,1",1,selection,0.021240078,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,128,"1,1,1",1,selection,0.022487244,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,128,"1,1,1",1,selection,0.023063169,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,128,"1,1,1",1,selection,0.021264515,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,128,"1,1,1",1,selection,0.024166466,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,128,"1,1,1",1,selection,0.022064962,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,128,"1,1,1",1,selection,0.024298967,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,128,"1,1,1",1,selection,0.022408865,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,128,"1,1,1",1,selection,0.022201359,ampere01,108409,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,128,"1,1,1",1,selection,0.037563923,ampere01,108409,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,128,"1,1,1",1,selection,0.037519124,ampere01,108409,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,128,"1,1,1",1,selection,0.0375558,ampere01,108409,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,128,"1,1,1",1,selection,0.037322876,ampere01,108409,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,128,"1,1,1",1,selection,0.037236264,ampere01,108409,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,128,"1,1,1",1,selection,0.037440174,ampere01,108409,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,128,"1,1,1",1,selection,0.037413934,ampere01,108409,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,128,"1,1,1",1,selection,0.037674401,ampere01,108409,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,128,"1,1,1",1,selection,0.037471582,ampere01,108409,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,128,"1,1,1",1,selection,0.037408957,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,256,"1,1,1",1,selection,0.022019672,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,256,"1,1,1",1,selection,0.024873502,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,256,"1,1,1",1,selection,0.022294711,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,256,"1,1,1",1,selection,0.024736553,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,256,"1,1,1",1,selection,0.02240562,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,256,"1,1,1",1,selection,0.023599724,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,256,"1,1,1",1,selection,0.022534886,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,256,"1,1,1",1,selection,0.021961654,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,256,"1,1,1",1,selection,0.024081407,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,256,"1,1,1",1,selection,0.02165578,ampere01,108409,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,256,"1,1,1",1,selection,0.032627778,ampere01,108409,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,256,"1,1,1",1,selection,0.032726338,ampere01,108409,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,256,"1,1,1",1,selection,0.033208011,ampere01,108409,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,256,"1,1,1",1,selection,0.03362851,ampere01,108409,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,256,"1,1,1",1,selection,0.034064553,ampere01,108409,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,256,"1,1,1",1,selection,0.033625145,ampere01,108409,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,256,"1,1,1",1,selection,0.033660038,ampere01,108409,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,256,"1,1,1",1,selection,0.033837838,ampere01,108409,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,256,"1,1,1",1,selection,0.03399066,ampere01,108409,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.034225738,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,512,"1,1,1",1,selection,0.021148789,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,512,"1,1,1",1,selection,0.023911939,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,512,"1,1,1",1,selection,0.021301661,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,512,"1,1,1",1,selection,0.022949216,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,512,"1,1,1",1,selection,0.021816664,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,512,"1,1,1",1,selection,0.022485711,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,512,"1,1,1",1,selection,0.022381062,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,512,"1,1,1",1,selection,0.021306078,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,512,"1,1,1",1,selection,0.023915244,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,512,"1,1,1",1,selection,0.021270894,ampere01,108409,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,512,"1,1,1",1,selection,0.037441196,ampere01,108409,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,512,"1,1,1",1,selection,0.038100387,ampere01,108409,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,512,"1,1,1",1,selection,0.03842436,ampere01,108409,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,512,"1,1,1",1,selection,0.037373653,ampere01,108409,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,512,"1,1,1",1,selection,0.037441486,ampere01,108409,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,512,"1,1,1",1,selection,0.038380504,ampere01,108409,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,512,"1,1,1",1,selection,0.038389266,ampere01,108409,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,512,"1,1,1",1,selection,0.037374865,ampere01,108409,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,512,"1,1,1",1,selection,0.037703895,ampere01,108409,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,512,"1,1,1",1,selection,0.038347874,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,1024,"1,1,1",1,selection,0.026080456,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,1024,"1,1,1",1,selection,0.023622198,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,1024,"1,1,1",1,selection,0.022841082,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,1024,"1,1,1",1,selection,0.027294722,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,1024,"1,1,1",1,selection,0.02586611,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,1024,"1,1,1",1,selection,0.022595017,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,1024,"1,1,1",1,selection,0.023563861,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,1024,"1,1,1",1,selection,0.025866631,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,1024,"1,1,1",1,selection,0.023251195,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,1024,"1,1,1",1,selection,0.023350025,ampere01,108409,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,1024,"1,1,1",1,selection,0.032086496,ampere01,108409,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,1024,"1,1,1",1,selection,0.031376336,ampere01,108409,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,1024,"1,1,1",1,selection,0.030876326,ampere01,108409,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,1024,"1,1,1",1,selection,0.030643542,ampere01,108409,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,1024,"1,1,1",1,selection,0.030343256,ampere01,108409,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,1024,"1,1,1",1,selection,0.030151965,ampere01,108409,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,1024,"1,1,1",1,selection,0.03013541,ampere01,108409,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,1024,"1,1,1",1,selection,0.030638524,ampere01,108409,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,1024,"1,1,1",1,selection,0.030553976,ampere01,108409,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,1024,"1,1,1",1,selection,0.030250275,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028225807,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028002117,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028381914,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028906932,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028460434,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028312269,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028145324,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028142059,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,2048,"1,1,1",1,selection,0.02819541,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028240049,ampere01,108409,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,2048,"1,1,1",1,selection,0.036899352,ampere01,108409,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038268363,ampere01,108409,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,2048,"1,1,1",1,selection,0.036895436,ampere01,108409,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,2048,"1,1,1",1,selection,0.037796566,ampere01,108409,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,2048,"1,1,1",1,selection,0.03701656,ampere01,108409,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,2048,"1,1,1",1,selection,0.037237647,ampere01,108409,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,2048,"1,1,1",1,selection,0.037576762,ampere01,108409,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,2048,"1,1,1",1,selection,0.036546365,ampere01,108409,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,2048,"1,1,1",1,selection,0.037983289,ampere01,108409,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,2048,"1,1,1",1,selection,0.036489038,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,32,"1,1,1",1,selection,0.020280719,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,32,"1,1,1",1,selection,0.021293468,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,32,"1,1,1",1,selection,0.02193908,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,32,"1,1,1",1,selection,0.020368082,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,32,"1,1,1",1,selection,0.021650171,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,32,"1,1,1",1,selection,0.021811115,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,32,"1,1,1",1,selection,0.020338397,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,32,"1,1,1",1,selection,0.022137903,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,32,"1,1,1",1,selection,0.021598433,ampere01,108409,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,32,"1,1,1",1,selection,0.019922585,ampere01,108409,descending
bits (descending data),uniform,descending,10,262144,4096,1,512,32,"1,1,1",1,selection,0.041821124,ampere01,108409,descending
bits (descending data),uniform,descending,11,262144,4096,1,512,32,"1,1,1",1,selection,0.041946364,ampere01,108409,descending
bits (descending data),uniform,descending,12,262144,4096,1,512,32,"1,1,1",1,selection,0.041947246,ampere01,108409,descending
bits (descending data),uniform,descending,13,262144,4096,1,512,32,"1,1,1",1,selection,0.041946374,ampere01,108409,descending
bits (descending data),uniform,descending,14,262144,4096,1,512,32,"1,1,1",1,selection,0.041942288,ampere01,108409,descending
bits (descending data),uniform,descending,15,262144,4096,1,512,32,"1,1,1",1,selection,0.041814614,ampere01,108409,descending
bits (descending data),uniform,descending,16,262144,4096,1,512,32,"1,1,1",1,selection,0.0419502,ampere01,108409,descending
