hostname,GPU,algorithm,point_count,query_count,k,dim,block_size,items_per_thread,items_per_thread2,items_per_thread3,deg,time
ampere02,A100,bits,524288,4096,1024,1,512,12,1,1,1,0.0073144242
ampere02,A100,bits,524288,4096,2048,1,512,7,1,1,1,0.0094251166
ampere02,A100,bits,524288,8192,2,1,128,15,1,1,1,0.01043202985
ampere02,A100,bits,524288,8192,4,1,128,15,1,1,1,0.010440232150000001
ampere02,A100,bits,524288,8192,8,1,128,15,1,1,1,0.01045243755
ampere02,A100,bits,524288,8192,16,1,128,15,1,1,1,0.01047401045
ampere02,A100,bits,524288,8192,32,1,128,15,1,1,1,0.0104899651
ampere02,A100,bits,524288,8192,64,1,128,12,1,1,1,0.0105237178
ampere02,A100,bits,524288,8192,128,1,128,10,1,1,1,0.0105875977
ampere02,A100,bits,524288,8192,256,1,128,9,1,1,1,0.0106130415
ampere02,A100,bits,524288,8192,512,1,256,12,1,1,1,0.01093086425
ampere02,A100,bits,524288,8192,1024,1,128,15,1,1,1,0.014461263399999999
ampere02,A100,bits,524288,8192,2048,1,512,7,1,1,1,0.0187997342
ampere02,A100,bits-prefetch,524288,64,2,1,512,16,1,1,1,0.00014131014999999998
ampere02,A100,bits-prefetch,524288,64,4,1,512,16,1,1,1,0.00014106135
ampere02,A100,bits-prefetch,524288,64,8,1,512,16,1,1,1,0.000142573
ampere02,A100,bits-prefetch,524288,64,16,1,512,16,1,1,1,0.00014845435
ampere02,A100,bits-prefetch,524288,64,32,1,512,16,1,1,1,0.0001532363
ampere02,A100,bits-prefetch,524288,64,64,1,512,16,1,1,1,0.0001581718
ampere02,A100,bits-prefetch,524288,64,128,1,512,16,1,1,1,0.0001736151
ampere02,A100,bits-prefetch,524288,64,256,1,512,13,1,1,1,0.0001992015
ampere02,A100,bits-prefetch,524288,64,512,1,512,13,1,1,1,0.00024855164999999996
ampere02,A100,bits-prefetch,524288,64,1024,1,512,13,1,1,1,0.0002702896
ampere02,A100,bits-prefetch,524288,64,2048,1,512,8,1,1,1,0.00035383429999999997
ampere02,A100,bits-prefetch,524288,256,2,1,256,8,1,1,1,0.00036147185
ampere02,A100,bits-prefetch,524288,256,4,1,256,8,1,1,1,0.000360275
ampere02,A100,bits-prefetch,524288,256,8,1,256,8,1,1,1,0.00036254645
ampere02,A100,bits-prefetch,524288,256,16,1,256,8,1,1,1,0.0003677617
ampere02,A100,bits-prefetch,524288,256,32,1,256,8,1,1,1,0.00036756695
ampere02,A100,bits-prefetch,524288,256,64,1,256,8,1,1,1,0.00037506175000000003
ampere02,A100,bits-prefetch,524288,256,128,1,256,8,1,1,1,0.00039158350000000004
ampere02,A100,bits-prefetch,524288,256,256,1,256,8,1,1,1,0.00043187605
ampere02,A100,bits-prefetch,524288,256,512,1,256,13,1,1,1,0.00046024025
ampere02,A100,bits-prefetch,524288,256,1024,1,512,11,1,1,1,0.00063804135
ampere02,A100,bits-prefetch,524288,256,2048,1,512,7,1,1,1,0.0008203222499999999
ampere02,A100,bits-prefetch,524288,512,2,1,128,6,1,1,1,0.00067813875
ampere02,A100,bits-prefetch,524288,512,4,1,128,6,1,1,1,0.000681567
ampere02,A100,bits-prefetch,524288,512,8,1,256,13,1,1,1,0.00068020045
ampere02,A100,bits-prefetch,524288,512,16,1,256,13,1,1,1,0.00068571235
ampere02,A100,bits-prefetch,524288,512,32,1,256,12,1,1,1,0.00068713675
ampere02,A100,bits-prefetch,524288,512,64,1,256,16,1,1,1,0.00069936085
ampere02,A100,bits-prefetch,524288,512,128,1,128,7,1,1,1,0.0007167346499999999
ampere02,A100,bits-prefetch,524288,512,256,1,128,7,1,1,1,0.0007269637
ampere02,A100,bits-prefetch,524288,512,512,1,128,9,1,1,1,0.00078037255
ampere02,A100,bits-prefetch,524288,512,1024,1,512,11,1,1,1,0.00101417455
ampere02,A100,bits-prefetch,524288,512,2048,1,512,7,1,1,1,0.00129540365
ampere02,A100,bits-prefetch,524288,1024,2,1,256,11,1,1,1,0.0013345734999999999
ampere02,A100,bits-prefetch,524288,1024,4,1,256,11,1,1,1,0.001333618
ampere02,A100,bits-prefetch,524288,1024,8,1,256,11,1,1,1,0.0013419445
ampere02,A100,bits-prefetch,524288,1024,16,1,128,15,1,1,1,0.0013464984500000002
ampere02,A100,bits-prefetch,524288,1024,32,1,256,11,1,1,1,0.00135112355
ampere02,A100,bits-prefetch,524288,1024,64,1,128,15,1,1,1,0.0013679995000000001
ampere02,A100,bits-prefetch,524288,1024,128,1,256,11,1,1,1,0.0013923586
ampere02,A100,bits-prefetch,524288,1024,256,1,128,13,1,1,1,0.0013974938
ampere02,A100,bits-prefetch,524288,1024,512,1,256,10,1,1,1,0.00148579505
ampere02,A100,bits-prefetch,524288,1024,1024,1,512,7,1,1,1,0.0019276041500000001
ampere02,A100,bits-prefetch,524288,1024,2048,1,512,7,1,1,1,0.0024860203
ampere02,A100,bits-prefetch,524288,2048,2,1,128,14,1,1,1,0.0025967978
ampere02,A100,bits-prefetch,524288,2048,4,1,256,11,1,1,1,0.0026009657500000003
ampere02,A100,bits-prefetch,524288,2048,8,1,128,14,1,1,1,0.00260580485
ampere02,A100,bits-prefetch,524288,2048,16,1,128,14,1,1,1,0.0026163858500000002
ampere02,A100,bits-prefetch,524288,2048,32,1,256,11,1,1,1,0.0026171798999999997
ampere02,A100,bits-prefetch,524288,2048,64,1,256,11,1,1,1,0.00264179805
ampere02,A100,bits-prefetch,524288,2048,128,1,256,10,1,1,1,0.0026622966
ampere02,A100,bits-prefetch,524288,2048,256,1,128,14,1,1,1,0.0026739203
ampere02,A100,bits-prefetch,524288,2048,512,1,256,10,1,1,1,0.0027694942
ampere02,A100,bits-prefetch,524288,2048,1024,1,512,7,1,1,1,0.00360636915
ampere02,A100,bits-prefetch,524288,2048,2048,1,512,7,1,1,1,0.004650929749999999
ampere02,A100,bits-prefetch,524288,4096,2,1,128,14,1,1,1,0.00510482035
ampere02,A100,bits-prefetch,524288,4096,4,1,128,14,1,1,1,0.00511472295
ampere02,A100,bits-prefetch,524288,4096,8,1,128,14,1,1,1,0.0051230983
ampere02,A100,bits-prefetch,524288,4096,16,1,128,14,1,1,1,0.0051369046000000005
ampere02,A100,bits-prefetch,524288,4096,32,1,128,14,1,1,1,0.0051597453
ampere02,A100,bits-prefetch,524288,4096,64,1,128,14,1,1,1,0.00518139155
ampere02,A100,bits-prefetch,524288,4096,128,1,128,13,1,1,1,0.0052344233500000005
ampere02,A100,bits-prefetch,524288,4096,256,1,128,11,1,1,1,0.00523063765
ampere02,A100,bits-prefetch,524288,4096,512,1,256,10,1,1,1,0.00541143955
ampere02,A100,bits-prefetch,524288,4096,1024,1,128,16,1,1,1,0.006924908150000001
ampere02,A100,bits-prefetch,524288,4096,2048,1,512,7,1,1,1,0.009218965749999999
ampere02,A100,bits-prefetch,524288,8192,2,1,128,15,1,1,1,0.010132772
ampere02,A100,bits-prefetch,524288,8192,4,1,128,14,1,1,1,0.010135584100000001
ampere02,A100,bits-prefetch,524288,8192,8,1,128,14,1,1,1,0.0101567807
ampere02,A100,bits-prefetch,524288,8192,16,1,128,14,1,1,1,0.0101881121
ampere02,A100,bits-prefetch,524288,8192,32,1,128,14,1,1,1,0.01020895835
ampere02,A100,bits-prefetch,524288,8192,64,1,128,13,1,1,1,0.0102643745
ampere02,A100,bits-prefetch,524288,8192,128,1,128,11,1,1,1,0.0103501051
ampere02,A100,bits-prefetch,524288,8192,256,1,128,11,1,1,1,0.010349688749999999
ampere02,A100,bits-prefetch,524288,8192,512,1,256,10,1,1,1,0.01078219895
ampere02,A100,bits-prefetch,524288,8192,1024,1,128,16,1,1,1,0.0135476824
ampere02,A100,bits-prefetch,524288,8192,2048,1,512,7,1,1,1,0.0184879487
ampere02,A100,block-select-tunable,524288,64,32,1,128,4,1,1,1,0.0022292067
ampere02,A100,block-select-tunable,524288,64,64,1,128,3,1,1,1,0.0022682868000000003
ampere02,A100,block-select-tunable,524288,64,128,1,128,3,1,1,1,0.00231771985
ampere02,A100,block-select-tunable,524288,64,256,1,128,5,1,1,1,0.0023994057
ampere02,A100,block-select-tunable,524288,64,512,1,128,8,1,1,1,0.0025559572
ampere02,A100,block-select-tunable,524288,64,1024,1,128,9,1,1,1,0.0028154366
ampere02,A100,block-select-tunable,524288,64,2048,1,64,10,1,1,1,0.005711778549999999
ampere02,A100,block-select-tunable,524288,256,32,1,128,3,1,1,1,0.0023824062999999998
ampere02,A100,block-select-tunable,524288,256,64,1,128,3,1,1,1,0.0023829232499999998
ampere02,A100,block-select-tunable,524288,256,128,1,128,3,1,1,1,0.00244133385
ampere02,A100,block-select-tunable,524288,256,256,1,128,5,1,1,1,0.0025879199500000003
ampere02,A100,block-select-tunable,524288,256,512,1,128,8,1,1,1,0.0028158779
ampere02,A100,block-select-tunable,524288,256,1024,1,128,10,1,1,1,0.0033401640000000005
ampere02,A100,block-select-tunable,524288,256,2048,1,64,10,1,1,1,0.006746450649999999
ampere02,A100,block-select-tunable,524288,512,32,1,128,3,1,1,1,0.00252064735
ampere02,A100,block-select-tunable,524288,512,64,1,128,3,1,1,1,0.0025334444000000003
ampere02,A100,block-select-tunable,524288,512,128,1,128,3,1,1,1,0.0026190084
ampere02,A100,block-select-tunable,524288,512,256,1,128,8,1,1,1,0.0028225956
ampere02,A100,block-select-tunable,524288,512,512,1,128,8,1,1,1,0.0031363211
ampere02,A100,block-select-tunable,524288,512,1024,1,64,10,1,1,1,0.0058771582000000005
ampere02,A100,block-select-tunable,524288,512,2048,1,64,10,1,1,1,0.0130037566
ampere02,A100,block-select-tunable,524288,1024,32,1,128,2,1,1,1,0.00291405925
ampere02,A100,block-select-tunable,524288,1024,64,1,128,2,1,1,1,0.0048808453000000005
ampere02,A100,block-select-tunable,524288,1024,128,1,128,9,1,1,1,0.00498968575
ampere02,A100,block-select-tunable,524288,1024,256,1,128,8,1,1,1,0.00546600115
ampere02,A100,block-select-tunable,524288,1024,512,1,64,8,1,1,1,0.00576354595
ampere02,A100,block-select-tunable,524288,1024,1024,1,128,9,1,1,1,0.010385903
ampere02,A100,block-select-tunable,524288,1024,2048,1,64,10,1,1,1,0.020578055749999997
ampere02,A100,block-select-tunable,524288,2048,32,1,128,2,1,1,1,0.00566819615
ampere02,A100,block-select-tunable,524288,2048,64,1,128,2,1,1,1,0.0075628425
ampere02,A100,block-select-tunable,524288,2048,128,1,128,9,1,1,1,0.007764215399999999
ampere02,A100,block-select-tunable,524288,2048,256,1,128,2,1,1,1,0.0087089692
ampere02,A100,block-select-tunable,524288,2048,512,1,128,8,1,1,1,0.0096749807
ampere02,A100,block-select-tunable,524288,2048,1024,1,64,9,1,1,1,0.0176606879
ampere02,A100,block-select-tunable,524288,2048,2048,1,64,10,1,1,1,0.035376032550000006
ampere02,A100,block-select-tunable,524288,4096,32,1,128,2,1,1,1,0.01115020825
ampere02,A100,block-select-tunable,524288,4096,64,1,128,2,1,1,1,0.0130138455
ampere02,A100,block-select-tunable,524288,4096,128,1,128,9,1,1,1,0.013403509550000001
ampere02,A100,block-select-tunable,524288,4096,256,1,128,2,1,1,1,0.01513572995
ampere02,A100,block-select-tunable,524288,4096,512,1,64,8,1,1,1,0.0176461823
ampere02,A100,block-select-tunable,524288,4096,1024,1,64,9,1,1,1,0.030653956
ampere02,A100,block-select-tunable,524288,4096,2048,1,64,10,1,1,1,0.07103859185
ampere02,A100,block-select-tunable,524288,8192,32,1,128,2,1,1,1,0.0219168578
ampere02,A100,block-select-tunable,524288,8192,64,1,128,2,1,1,1,0.024243774500000002
ampere02,A100,block-select-tunable,524288,8192,128,1,128,9,1,1,1,0.024958058999999998
ampere02,A100,block-select-tunable,524288,8192,256,1,64,2,1,1,1,0.028308138049999997
ampere02,A100,block-select-tunable,524288,8192,512,1,64,8,1,1,1,0.0343626946
ampere02,A100,block-select-tunable,524288,8192,1024,1,64,9,1,1,1,0.0602848335
ampere02,A100,block-select-tunable,524288,8192,2048,1,64,10,1,1,1,0.1388094347
ampere02,A100,fused-cache,131072,8192,8,4,2,8,4,2,2,0.0023825133
ampere02,A100,fused-cache,131072,8192,8,8,2,8,4,4,2,0.0029810936
ampere02,A100,fused-cache,131072,8192,8,16,2,8,4,4,2,0.0043953722
ampere02,A100,fused-cache,131072,8192,16,4,2,8,4,2,2,0.002235202
ampere02,A100,fused-cache,131072,8192,16,8,2,8,4,4,2,0.0027889545000000003
ampere02,A100,fused-cache,131072,8192,16,16,2,8,4,4,4,0.0041881166
ampere02,A100,fused-cache,131072,8192,32,4,2,8,4,2,2,0.002267516
ampere02,A100,fused-cache,131072,8192,32,8,2,8,4,4,2,0.0027852867
ampere02,A100,fused-cache,131072,8192,32,16,2,8,4,4,4,0.004186479
ampere02,A100,fused-cache,131072,8192,64,4,2,8,4,2,2,0.0023208200000000003
ampere02,A100,fused-cache,131072,8192,64,8,2,8,4,2,4,0.0029851495999999996
ampere02,A100,fused-cache,131072,8192,64,16,2,8,4,4,4,0.0043460931
ampere02,A100,fused-cache,131072,8192,128,4,2,8,4,2,2,0.0025560643
ampere02,A100,fused-cache,131072,8192,128,8,2,8,4,4,1,0.0032857401
ampere02,A100,fused-cache,131072,8192,128,16,2,8,4,4,1,0.0046998631
ampere02,A100,fused-cache,131072,8192,256,4,2,4,8,1,1,0.0032357272
ampere02,A100,fused-cache,131072,8192,256,8,1,8,4,2,1,0.004151996
ampere02,A100,fused-cache,131072,8192,256,16,1,8,4,2,1,0.0059072315
ampere02,A100,fused-cache,262144,4096,8,4,2,8,4,2,2,0.0027748376000000003
ampere02,A100,fused-cache,262144,4096,8,8,2,8,4,2,4,0.0034954343999999997
ampere02,A100,fused-cache,262144,4096,8,16,2,4,4,4,4,0.0052291143
ampere02,A100,fused-cache,262144,4096,16,4,1,8,4,2,2,0.0025502281000000003
ampere02,A100,fused-cache,262144,4096,16,8,2,8,4,4,2,0.0033508737999999997
ampere02,A100,fused-cache,262144,4096,16,16,1,8,4,1,4,0.0050128073
ampere02,A100,fused-cache,262144,4096,32,4,1,8,4,2,2,0.0024694306
ampere02,A100,fused-cache,262144,4096,32,8,1,8,4,2,2,0.0032873078
ampere02,A100,fused-cache,262144,4096,32,16,1,8,4,2,2,0.0049277732999999995
ampere02,A100,fused-cache,262144,4096,64,4,1,8,4,1,2,0.0025085459
ampere02,A100,fused-cache,262144,4096,64,8,1,8,4,2,2,0.0034169109000000003
ampere02,A100,fused-cache,262144,4096,64,16,1,8,4,1,4,0.005110256
ampere02,A100,fused-cache,262144,4096,128,4,1,8,4,1,4,0.0026069662
ampere02,A100,fused-cache,262144,4096,128,8,1,8,4,2,2,0.0034487334
ampere02,A100,fused-cache,262144,4096,128,16,1,8,4,1,4,0.0051337235
ampere02,A100,fused-cache,262144,4096,256,4,1,8,4,1,2,0.0029287405999999998
ampere02,A100,fused-cache,262144,4096,256,8,1,8,4,2,1,0.0038103339
ampere02,A100,fused-cache,262144,4096,256,16,1,8,4,2,1,0.0056458304
ampere02,A100,fused-cache,524288,2048,8,4,1,8,4,1,4,0.0031057207
ampere02,A100,fused-cache,524288,2048,8,8,1,8,4,1,4,0.0040824605
ampere02,A100,fused-cache,524288,2048,8,16,1,8,4,1,4,0.0063331653000000005
ampere02,A100,fused-cache,524288,2048,16,4,1,8,4,2,2,0.0029528206000000003
ampere02,A100,fused-cache,524288,2048,16,8,1,8,4,2,2,0.0039363784
ampere02,A100,fused-cache,524288,2048,16,16,1,8,4,2,2,0.006207874
ampere02,A100,fused-cache,524288,2048,32,4,1,8,4,2,2,0.002917405
ampere02,A100,fused-cache,524288,2048,32,8,1,8,4,2,2,0.0039111808
ampere02,A100,fused-cache,524288,2048,32,16,1,8,4,2,2,0.0062236569
ampere02,A100,fused-cache,524288,2048,64,4,1,8,4,1,2,0.0029676363
ampere02,A100,fused-cache,524288,2048,64,8,1,8,4,2,2,0.0041048685
ampere02,A100,fused-cache,524288,2048,64,16,1,8,4,1,4,0.0063708657000000005
ampere02,A100,fused-cache,524288,2048,128,4,1,4,8,2,1,0.0029972448
ampere02,A100,fused-cache,524288,2048,128,8,1,8,4,2,2,0.0041204373
ampere02,A100,fused-cache,524288,2048,128,16,1,8,4,1,4,0.0064560867
ampere02,A100,fused-cache,524288,2048,256,4,1,4,8,2,1,0.0030117856999999997
ampere02,A100,fused-cache,524288,2048,256,8,1,4,8,2,1,0.0041383847
ampere02,A100,fused-cache,524288,2048,256,16,1,4,8,2,1,0.0071709175
ampere02,A100,fused-cache,1048576,1024,8,4,1,8,4,1,4,0.0035775715
ampere02,A100,fused-cache,1048576,1024,8,8,1,8,4,1,4,0.0049796128
ampere02,A100,fused-cache,1048576,1024,8,16,1,8,4,1,4,0.007988385800000001
ampere02,A100,fused-cache,1048576,1024,16,4,1,8,4,2,2,0.0035093430000000003
ampere02,A100,fused-cache,1048576,1024,16,8,1,8,4,2,2,0.0049130589
ampere02,A100,fused-cache,1048576,1024,16,16,1,8,4,2,2,0.0079218362
ampere02,A100,fused-cache,1048576,1024,32,4,1,8,4,1,2,0.0035965301999999998
ampere02,A100,fused-cache,1048576,1024,32,8,1,8,4,1,4,0.005057671200000001
ampere02,A100,fused-cache,1048576,1024,32,16,1,8,4,1,4,0.0080507594
ampere02,A100,fused-cache,1048576,1024,64,4,1,4,8,1,2,0.0035419362000000004
ampere02,A100,fused-cache,1048576,1024,64,8,1,8,4,1,4,0.00526333
ampere02,A100,fused-cache,1048576,1024,64,16,1,8,4,1,4,0.0082487404
ampere02,A100,fused-cache,1048576,1024,128,4,1,4,8,1,2,0.003571215
ampere02,A100,fused-cache,1048576,1024,128,8,1,8,4,1,4,0.005267103699999999
ampere02,A100,fused-cache,1048576,1024,128,16,1,8,4,1,4,0.0083036468
ampere02,A100,fused-cache,1048576,1024,256,4,1,4,8,2,1,0.0035557093
ampere02,A100,fused-cache,1048576,1024,256,8,1,8,4,1,2,0.0055347301
ampere02,A100,fused-cache,1048576,1024,256,16,1,4,8,2,2,0.008976202999999999
ampere02,A100,fused-cache,2097152,512,8,4,1,4,8,2,1,0.0046366025
ampere02,A100,fused-cache,2097152,512,8,8,1,4,4,2,4,0.006702061400000001
ampere02,A100,fused-cache,2097152,512,8,16,1,8,4,1,4,0.0105321171
ampere02,A100,fused-cache,2097152,512,16,4,1,4,8,1,2,0.0044696327
ampere02,A100,fused-cache,2097152,512,16,8,1,4,4,2,4,0.0066369467
ampere02,A100,fused-cache,2097152,512,16,16,1,8,4,2,2,0.0105066557
ampere02,A100,fused-cache,2097152,512,32,4,1,4,8,2,1,0.0043763323
ampere02,A100,fused-cache,2097152,512,32,8,1,4,8,2,1,0.006551113
ampere02,A100,fused-cache,2097152,512,32,16,1,8,4,1,4,0.0106020589
ampere02,A100,fused-cache,2097152,512,64,4,1,4,8,2,1,0.004309516
ampere02,A100,fused-cache,2097152,512,64,8,1,4,8,1,2,0.0064138843000000004
ampere02,A100,fused-cache,2097152,512,64,16,1,8,4,1,4,0.0108137967
ampere02,A100,fused-cache,2097152,512,128,4,1,4,8,1,1,0.004388141999999999
ampere02,A100,fused-cache,2097152,512,128,8,1,4,4,2,4,0.006797615799999999
ampere02,A100,fused-cache,2097152,512,128,16,1,4,4,4,2,0.0111018
ampere02,A100,fused-cache,2097152,512,256,4,1,4,8,2,1,0.0043521445
ampere02,A100,fused-cache,2097152,512,256,8,1,4,8,1,2,0.006485492099999999
ampere02,A100,fused-cache,2097152,512,256,16,1,4,8,1,2,0.0108791055
ampere02,A100,fused-cache,4194304,256,8,4,1,4,8,1,2,0.0071842427
ampere02,A100,fused-cache,4194304,256,8,8,1,4,4,2,4,0.0100007954
ampere02,A100,fused-cache,4194304,256,8,16,1,4,8,2,2,0.015221865900000001
ampere02,A100,fused-cache,4194304,256,16,4,1,4,8,1,2,0.007094002100000001
ampere02,A100,fused-cache,4194304,256,16,8,1,4,4,2,4,0.009882861500000001
ampere02,A100,fused-cache,4194304,256,16,16,1,4,8,2,2,0.015053974500000001
ampere02,A100,fused-cache,4194304,256,32,4,1,4,8,1,2,0.007030215500000001
ampere02,A100,fused-cache,4194304,256,32,8,1,4,4,2,4,0.0097806342
ampere02,A100,fused-cache,4194304,256,32,16,1,4,8,1,4,0.014960383899999999
ampere02,A100,fused-cache,4194304,256,64,4,1,4,8,1,2,0.007058238999999999
ampere02,A100,fused-cache,4194304,256,64,8,1,4,4,2,4,0.0096955751
ampere02,A100,fused-cache,4194304,256,64,16,1,4,8,4,1,0.014906289
ampere02,A100,fused-cache,4194304,256,128,4,1,4,8,4,1,0.0073798373
ampere02,A100,fused-cache,4194304,256,128,8,1,4,4,2,4,0.0098751591
ampere02,A100,fused-cache,4194304,256,128,16,1,4,4,2,4,0.015610711999999999
ampere02,A100,fused-cache,4194304,256,256,4,1,4,8,2,1,0.0069801244
ampere02,A100,fused-cache,4194304,256,256,8,1,4,8,1,4,0.0100347838
ampere02,A100,fused-cache,4194304,256,256,16,1,4,8,1,4,0.015785123
ampere02,A100,fused-regs-tunable,262144,256,8,4,4,2,4,1,1,0.00186601995
ampere02,A100,fused-regs-tunable,262144,256,8,8,4,2,4,1,1,0.0026827040999999998
ampere02,A100,fused-regs-tunable,262144,256,8,16,4,2,4,1,1,0.0043249663
ampere02,A100,fused-regs-tunable,262144,256,16,4,4,2,4,1,1,0.0019454378000000002
ampere02,A100,fused-regs-tunable,262144,256,16,8,4,2,4,1,1,0.0027737518499999997
ampere02,A100,fused-regs-tunable,262144,256,16,16,4,2,4,1,1,0.0044388671
ampere02,A100,fused-regs-tunable,262144,256,32,4,4,2,4,1,1,0.0019030074500000001
ampere02,A100,fused-regs-tunable,262144,256,32,8,4,2,4,1,1,0.00272090205
ampere02,A100,fused-regs-tunable,262144,256,32,16,4,2,4,1,1,0.00436600115
ampere02,A100,fused-regs-tunable,262144,256,64,4,4,2,4,1,1,0.0019860436
ampere02,A100,fused-regs-tunable,262144,256,64,8,4,2,4,1,1,0.0027829659
ampere02,A100,fused-regs-tunable,262144,256,64,16,4,2,4,1,1,0.0043792022
ampere02,A100,fused-regs-tunable,262144,256,128,4,4,2,4,1,1,0.002044003
ampere02,A100,fused-regs-tunable,262144,256,128,8,4,2,4,1,1,0.0028486372
ampere02,A100,fused-regs-tunable,262144,256,128,16,4,2,4,1,1,0.0044468788500000005
ampere02,A100,fused-regs-tunable,262144,256,256,4,4,2,4,1,1,0.0021264682
ampere02,A100,fused-regs-tunable,262144,256,256,8,4,2,4,1,1,0.0029348461999999997
ampere02,A100,fused-regs-tunable,262144,256,256,16,4,2,4,1,1,0.0046568925
ampere02,A100,fused-regs-tunable,262144,512,8,4,4,2,4,1,1,0.0018667925500000001
ampere02,A100,fused-regs-tunable,262144,512,8,8,4,2,4,1,1,0.00268486885
ampere02,A100,fused-regs-tunable,262144,512,8,16,4,2,4,1,1,0.00432833825
ampere02,A100,fused-regs-tunable,262144,512,16,4,4,2,4,1,1,0.00194537425
ampere02,A100,fused-regs-tunable,262144,512,16,8,4,2,4,1,1,0.0027758287
ampere02,A100,fused-regs-tunable,262144,512,16,16,4,2,4,1,1,0.0044422620500000004
ampere02,A100,fused-regs-tunable,262144,512,32,4,4,2,4,1,1,0.00190342815
ampere02,A100,fused-regs-tunable,262144,512,32,8,4,2,4,1,1,0.0027229919999999996
ampere02,A100,fused-regs-tunable,262144,512,32,16,4,2,4,1,1,0.0043683703
ampere02,A100,fused-regs-tunable,262144,512,64,4,4,2,4,1,1,0.0019867531
ampere02,A100,fused-regs-tunable,262144,512,64,8,4,2,4,1,1,0.0027845686500000003
ampere02,A100,fused-regs-tunable,262144,512,64,16,4,2,4,1,1,0.0043830872
ampere02,A100,fused-regs-tunable,262144,512,128,4,4,2,4,1,1,0.0020453589
ampere02,A100,fused-regs-tunable,262144,512,128,8,4,2,4,1,1,0.0028512031
ampere02,A100,fused-regs-tunable,262144,512,128,16,4,2,4,1,1,0.0044504533
ampere02,A100,fused-regs-tunable,262144,512,256,4,4,2,4,1,1,0.0021281905
ampere02,A100,fused-regs-tunable,262144,512,256,8,4,2,4,1,1,0.0029369929
ampere02,A100,fused-regs-tunable,262144,512,256,16,4,2,4,1,1,0.0045272445
ampere02,A100,fused-regs-tunable,262144,1024,8,4,4,2,4,1,1,0.0020140414
ampere02,A100,fused-regs-tunable,262144,1024,8,8,4,2,4,1,1,0.0028730566
ampere02,A100,fused-regs-tunable,262144,1024,8,16,4,2,4,1,1,0.00477290865
ampere02,A100,fused-regs-tunable,262144,1024,16,4,4,2,4,1,1,0.00209603755
ampere02,A100,fused-regs-tunable,262144,1024,16,8,4,2,4,1,1,0.0029956429
ampere02,A100,fused-regs-tunable,262144,1024,16,16,4,2,4,1,1,0.0049804711
ampere02,A100,fused-regs-tunable,262144,1024,32,4,4,2,4,1,1,0.0020803416500000003
ampere02,A100,fused-regs-tunable,262144,1024,32,8,4,2,4,1,1,0.0029578570499999997
ampere02,A100,fused-regs-tunable,262144,1024,32,16,4,2,4,1,1,0.0047974669
ampere02,A100,fused-regs-tunable,262144,1024,64,4,4,2,4,1,1,0.0021368708
ampere02,A100,fused-regs-tunable,262144,1024,64,8,4,2,4,1,1,0.00297745365
ampere02,A100,fused-regs-tunable,262144,1024,64,16,4,2,4,1,1,0.00499090135
ampere02,A100,fused-regs-tunable,262144,1024,128,4,4,2,4,1,1,0.00218138635
ampere02,A100,fused-regs-tunable,262144,1024,128,8,4,2,4,1,1,0.00314729725
ampere02,A100,fused-regs-tunable,262144,1024,128,16,4,2,4,1,1,0.00510042945
ampere02,A100,fused-regs-tunable,262144,1024,256,4,4,2,4,1,1,0.0023159751
ampere02,A100,fused-regs-tunable,262144,1024,256,8,4,2,4,1,1,0.0032814158000000005
ampere02,A100,fused-regs-tunable,262144,1024,256,16,4,2,4,1,1,0.00522349795
ampere02,A100,fused-regs-tunable,262144,2048,8,4,4,2,4,1,1,0.00217557305
ampere02,A100,fused-regs-tunable,262144,2048,8,8,4,2,4,1,1,0.003550716
ampere02,A100,fused-regs-tunable,262144,2048,8,16,4,2,4,1,1,0.00595584765
ampere02,A100,fused-regs-tunable,262144,2048,16,4,4,2,4,1,1,0.0025043402
ampere02,A100,fused-regs-tunable,262144,2048,16,8,4,2,4,1,1,0.00379322245
ampere02,A100,fused-regs-tunable,262144,2048,16,16,4,2,4,1,1,0.0060968091
ampere02,A100,fused-regs-tunable,262144,2048,32,4,4,2,4,1,1,0.00224151795
ampere02,A100,fused-regs-tunable,262144,2048,32,8,4,2,4,1,1,0.0037218295999999996
ampere02,A100,fused-regs-tunable,262144,2048,32,16,4,2,4,1,1,0.00607255565
ampere02,A100,fused-regs-tunable,262144,2048,64,4,4,2,4,1,1,0.0025635631
ampere02,A100,fused-regs-tunable,262144,2048,64,8,4,2,4,1,1,0.0038554481500000003
ampere02,A100,fused-regs-tunable,262144,2048,64,16,4,2,4,1,1,0.006116169350000001
ampere02,A100,fused-regs-tunable,262144,2048,128,4,4,2,4,1,1,0.0025799342499999997
ampere02,A100,fused-regs-tunable,262144,2048,128,8,4,2,4,1,1,0.0038024192999999997
ampere02,A100,fused-regs-tunable,262144,2048,128,16,4,2,4,1,1,0.00617736915
ampere02,A100,fused-regs-tunable,262144,2048,256,4,4,4,4,1,1,0.003602705
ampere02,A100,fused-regs-tunable,262144,2048,256,8,4,4,4,1,1,0.00510843905
ampere02,A100,fused-regs-tunable,262144,2048,256,16,4,4,4,1,1,0.007859880849999999
ampere02,A100,fused-regs-tunable,262144,4096,8,4,4,2,4,1,1,0.0031520995000000004
ampere02,A100,fused-regs-tunable,262144,4096,8,8,4,2,4,1,1,0.0049416579
ampere02,A100,fused-regs-tunable,262144,4096,8,16,4,2,4,1,1,0.0084270667
