hostname,GPU,algorithm,point_count,query_count,k,dim,block_size,items_per_thread,items_per_thread2,items_per_thread3,deg,time,slowdown
ampere01,L40,partial-bitonic-warp,16777216,64,2048,1,128,1,1,1,1,0.3456580646,2.545784764697956
ampere01,L40,partial-bitonic-warp,16777216,64,2048,1,64,1,1,1,1,0.6728307202,4.955423790525712
ampere01,L40,partial-bitonic-warp-static,262144,4096,32,1,128,1,1,1,1,0.025330928699999998,1.0
ampere01,L40,partial-bitonic-warp-static,262144,4096,32,1,64,1,1,1,1,0.0267780107,1.0571270803821733
ampere01,L40,partial-bitonic-warp-static,262144,4096,32,1,256,1,1,1,1,0.0395231182,1.5602711873726132
ampere01,L40,partial-bitonic-warp-static,262144,4096,32,1,512,1,1,1,1,0.0767022136,3.028006375463052
ampere01,L40,partial-bitonic-warp-static,262144,4096,64,1,64,1,1,1,1,0.0216958836,1.0
ampere01,L40,partial-bitonic-warp-static,262144,4096,64,1,128,1,1,1,1,0.024511458,1.1297745900517275
ampere01,L40,partial-bitonic-warp-static,262144,4096,64,1,256,1,1,1,1,0.032124628100000004,1.480678486862826
ampere01,L40,partial-bitonic-warp-static,262144,4096,64,1,512,1,1,1,1,0.0744590607,3.431944145386178
ampere01,L40,partial-bitonic-warp-static,262144,4096,128,1,128,1,1,1,1,0.0256328922,1.0
ampere01,L40,partial-bitonic-warp-static,262144,4096,128,1,64,1,1,1,1,0.025865648499999998,1.0090803760334153
ampere01,L40,partial-bitonic-warp-static,262144,4096,128,1,256,1,1,1,1,0.0284168666,1.1086094529746433
ampere01,L40,partial-bitonic-warp-static,262144,4096,128,1,512,1,1,1,1,0.0468119016,1.8262434544939878
ampere01,L40,partial-bitonic-warp-static,262144,4096,256,1,256,1,1,1,1,0.0286674579,1.0
ampere01,L40,partial-bitonic-warp-static,262144,4096,256,1,64,1,1,1,1,0.030376931200000002,1.0596311436459807
ampere01,L40,partial-bitonic-warp-static,262144,4096,256,1,128,1,1,1,1,0.030439989,1.0618307736313097
ampere01,L40,partial-bitonic-warp-static,262144,4096,256,1,512,1,1,1,1,0.035277006300000004,1.230559278156296
ampere01,L40,partial-bitonic-warp-static,262144,4096,512,1,256,1,1,1,1,0.031249401,1.0
ampere01,L40,partial-bitonic-warp-static,262144,4096,512,1,512,1,1,1,1,0.0322604444,1.0323540089616436
ampere01,L40,partial-bitonic-warp-static,262144,4096,512,1,128,1,1,1,1,0.0338250834,1.082423416692051
ampere01,L40,partial-bitonic-warp-static,262144,4096,512,1,64,1,1,1,1,0.0352676638,1.1285868743532077
ampere01,L40,partial-bitonic-warp-static,262144,4096,1024,1,512,1,1,1,1,0.035448254400000004,1.0
ampere01,L40,partial-bitonic-warp-static,262144,4096,1024,1,256,1,1,1,1,0.0367006361,1.0353298553397878
ampere01,L40,partial-bitonic-warp-static,262144,4096,1024,1,128,1,1,1,1,0.0382562382,1.079213598737883
ampere01,L40,partial-bitonic-warp-static,262144,4096,1024,1,64,1,1,1,1,0.0433672145,1.2233949240671211
ampere01,L40,partial-bitonic-warp-static,262144,4096,2048,1,512,1,1,1,1,0.0402596146,1.0
ampere01,L40,partial-bitonic-warp-static,262144,4096,2048,1,256,1,1,1,1,0.0403809658,1.0030142166338571
ampere01,L40,partial-bitonic-warp-static,262144,4096,2048,1,128,1,1,1,1,0.0459564044,1.1415013495931479
ampere01,L40,partial-bitonic-warp-static,262144,4096,2048,1,64,1,1,1,1,0.0802283617,1.9927752040626836
ampere01,L40,partial-bitonic-warp-static,1048576,1024,32,1,128,1,1,1,1,0.031704824799999996,1.0
ampere01,L40,partial-bitonic-warp-static,1048576,1024,32,1,64,1,1,1,1,0.036352698700000005,1.1465983152192032
ampere01,L40,partial-bitonic-warp-static,1048576,1024,32,1,256,1,1,1,1,0.0603818916,1.9045016643649773
ampere01,L40,partial-bitonic-warp-static,1048576,1024,32,1,512,1,1,1,1,0.09172311600000001,2.8930333656977036
ampere01,L40,partial-bitonic-warp-static,1048576,1024,64,1,64,1,1,1,1,0.0245414666,1.0
ampere01,L40,partial-bitonic-warp-static,1048576,1024,64,1,128,1,1,1,1,0.0265046338,1.0799938826801818
ampere01,L40,partial-bitonic-warp-static,1048576,1024,64,1,256,1,1,1,1,0.040870218599999994,1.6653535530757562
ampere01,L40,partial-bitonic-warp-static,1048576,1024,64,1,512,1,1,1,1,0.0798466861,3.253541746360016
ampere01,L40,partial-bitonic-warp-static,1048576,1024,128,1,64,1,1,1,1,0.028281425,1.0
ampere01,L40,partial-bitonic-warp-static,1048576,1024,128,1,128,1,1,1,1,0.029658082600000003,1.0486770945947739
ampere01,L40,partial-bitonic-warp-static,1048576,1024,128,1,256,1,1,1,1,0.0327498106,1.1579971871997257
ampere01,L40,partial-bitonic-warp-static,1048576,1024,128,1,512,1,1,1,1,0.05033040749999999,1.7796277061710997
ampere01,L40,partial-bitonic-warp-static,1048576,1024,256,1,256,1,1,1,1,0.0320097174,1.0
ampere01,L40,partial-bitonic-warp-static,1048576,1024,256,1,64,1,1,1,1,0.0343339732,1.0726109440753764
ampere01,L40,partial-bitonic-warp-static,1048576,1024,256,1,128,1,1,1,1,0.034452585200000004,1.0763164438308976
ampere01,L40,partial-bitonic-warp-static,1048576,1024,256,1,512,1,1,1,1,0.0393569987,1.2295328386747957
ampere01,L40,partial-bitonic-warp-static,1048576,1024,512,1,256,1,1,1,1,0.0351281121,1.0
ampere01,L40,partial-bitonic-warp-static,1048576,1024,512,1,512,1,1,1,1,0.035762823799999996,1.0180684831053017
ampere01,L40,partial-bitonic-warp-static,1048576,1024,512,1,64,1,1,1,1,0.0382156186,1.087892753564744
ampere01,L40,partial-bitonic-warp-static,1048576,1024,512,1,128,1,1,1,1,0.0382170148,1.087932499509417
ampere01,L40,partial-bitonic-warp-static,1048576,1024,1024,1,512,1,1,1,1,0.0402194534,1.0
ampere01,L40,partial-bitonic-warp-static,1048576,1024,1024,1,256,1,1,1,1,0.042107522800000005,1.0469441834831104
ampere01,L40,partial-bitonic-warp-static,1048576,1024,1024,1,128,1,1,1,1,0.0444471934,1.1051167940536955
ampere01,L40,partial-bitonic-warp-static,1048576,1024,1024,1,64,1,1,1,1,0.0544087902,1.3527978527923008
ampere01,L40,partial-bitonic-warp-static,1048576,1024,2048,1,512,1,1,1,1,0.0463412328,1.0
ampere01,L40,partial-bitonic-warp-static,1048576,1024,2048,1,256,1,1,1,1,0.0483330545,1.042981629526265
ampere01,L40,partial-bitonic-warp-static,1048576,1024,2048,1,128,1,1,1,1,0.0534541601,1.1534902476742053
ampere01,L40,partial-bitonic-warp-static,1048576,1024,2048,1,64,1,1,1,1,0.09562821610000001,2.0635665113337254
ampere01,L40,partial-bitonic-warp-static,4194304,256,32,1,64,1,1,1,1,0.11992625139999999,1.0
ampere01,L40,partial-bitonic-warp-static,4194304,256,32,1,128,1,1,1,1,0.12013898519999999,1.0017738718380387
ampere01,L40,partial-bitonic-warp-static,4194304,256,32,1,256,1,1,1,1,0.1208228424,1.0074761863189532
ampere01,L40,partial-bitonic-warp-static,4194304,256,32,1,512,1,1,1,1,0.12269138360000001,1.02305693847444
ampere01,L40,partial-bitonic-warp-static,4194304,256,64,1,64,1,1,1,1,0.0757512776,1.0
ampere01,L40,partial-bitonic-warp-static,4194304,256,64,1,128,1,1,1,1,0.0786946104,1.0388552232154036
ampere01,L40,partial-bitonic-warp-static,4194304,256,64,1,256,1,1,1,1,0.0792887202,1.0466981246003433
ampere01,L40,partial-bitonic-warp-static,4194304,256,64,1,512,1,1,1,1,0.08092106889999999,1.0682469189140118
ampere01,L40,partial-bitonic-warp-static,4194304,256,128,1,128,1,1,1,1,0.0487929632,1.0
ampere01,L40,partial-bitonic-warp-static,4194304,256,128,1,256,1,1,1,1,0.0496329311,1.0172149393050185
ampere01,L40,partial-bitonic-warp-static,4194304,256,128,1,512,1,1,1,1,0.050854992099999996,1.0422607844403269
ampere01,L40,partial-bitonic-warp-static,4194304,256,128,1,64,1,1,1,1,0.0728915741,1.4938952119226896
ampere01,L40,partial-bitonic-warp-static,4194304,256,256,1,256,1,1,1,1,0.036744642300000005,1.0
ampere01,L40,partial-bitonic-warp-static,4194304,256,256,1,512,1,1,1,1,0.0396892479,1.0801370054431036
ampere01,L40,partial-bitonic-warp-static,4194304,256,256,1,128,1,1,1,1,0.0458940849,1.2490007257466211
ampere01,L40,partial-bitonic-warp-static,4194304,256,256,1,64,1,1,1,1,0.08236444579999999,2.2415361980541033
ampere01,L40,partial-bitonic-warp-static,4194304,256,512,1,512,1,1,1,1,0.0364924723,1.0
ampere01,L40,partial-bitonic-warp-static,4194304,256,512,1,256,1,1,1,1,0.037964950600000005,1.04035019299035
ampere01,L40,partial-bitonic-warp-static,4194304,256,512,1,128,1,1,1,1,0.0519803152,1.4244119930454808
ampere01,L40,partial-bitonic-warp-static,4194304,256,512,1,64,1,1,1,1,0.0857031157,2.348514920980018
ampere01,L40,partial-bitonic-warp-static,4194304,256,1024,1,512,1,1,1,1,0.0411071908,1.0
ampere01,L40,partial-bitonic-warp-static,4194304,256,1024,1,256,1,1,1,1,0.0439843782,1.069992313850841
ampere01,L40,partial-bitonic-warp-static,4194304,256,1024,1,128,1,1,1,1,0.0548862841,1.3351990985479845
ampere01,L40,partial-bitonic-warp-static,4194304,256,1024,1,64,1,1,1,1,0.093252084,2.2685102578208776
ampere01,L40,partial-bitonic-warp-static,4194304,256,2048,1,512,1,1,1,1,0.048125349,1.0
ampere01,L40,partial-bitonic-warp-static,4194304,256,2048,1,256,1,1,1,1,0.0502334584,1.043804552981008
ampere01,L40,partial-bitonic-warp-static,4194304,256,2048,1,128,1,1,1,1,0.0613059773,1.273881199282316
ampere01,L40,partial-bitonic-warp-static,4194304,256,2048,1,64,1,1,1,1,0.1307240491,2.7163241787607606
ampere01,L40,partial-bitonic-warp-static,16777216,64,32,1,128,1,1,1,1,0.47950486400000003,1.0
ampere01,L40,partial-bitonic-warp-static,16777216,64,32,1,64,1,1,1,1,0.4795127781,1.000016504733516
ampere01,L40,partial-bitonic-warp-static,16777216,64,32,1,256,1,1,1,1,0.4816437938,1.0044607051160173
ampere01,L40,partial-bitonic-warp-static,16777216,64,32,1,512,1,1,1,1,0.48503116650000005,1.0115250186492373
ampere01,L40,partial-bitonic-warp-static,16777216,64,64,1,64,1,1,1,1,0.300986926,1.0
ampere01,L40,partial-bitonic-warp-static,16777216,64,64,1,128,1,1,1,1,0.3024019592,1.0047013111792107
ampere01,L40,partial-bitonic-warp-static,16777216,64,64,1,256,1,1,1,1,0.3039304722,1.0097796480369385
ampere01,L40,partial-bitonic-warp-static,16777216,64,64,1,512,1,1,1,1,0.3076000134,1.0219713443633096
ampere01,L40,partial-bitonic-warp-static,16777216,64,128,1,256,1,1,1,1,0.1877004901,1.0
ampere01,L40,partial-bitonic-warp-static,16777216,64,128,1,128,1,1,1,1,0.1881097559,1.0021804194532575
ampere01,L40,partial-bitonic-warp-static,16777216,64,128,1,512,1,1,1,1,0.190554244,1.01520376371143
ampere01,L40,partial-bitonic-warp-static,16777216,64,128,1,64,1,1,1,1,0.2889985072,1.539679022926536
ampere01,L40,partial-bitonic-warp-static,16777216,64,256,1,256,1,1,1,1,0.1224155539,1.0
ampere01,L40,partial-bitonic-warp-static,16777216,64,256,1,512,1,1,1,1,0.1278257895,1.0441956551078433
ampere01,L40,partial-bitonic-warp-static,16777216,64,256,1,128,1,1,1,1,0.1694903196,1.384548892687729
ampere01,L40,partial-bitonic-warp-static,16777216,64,256,1,64,1,1,1,1,0.32567571370000004,2.6604112249170653
ampere01,L40,partial-bitonic-warp-static,16777216,64,512,1,512,1,1,1,1,0.0903511844,1.0
ampere01,L40,partial-bitonic-warp-static,16777216,64,512,1,256,1,1,1,1,0.11066099700000001,1.2247874528139555
ampere01,L40,partial-bitonic-warp-static,16777216,64,512,1,128,1,1,1,1,0.19174968109999999,2.122270807774823
ampere01,L40,partial-bitonic-warp-static,16777216,64,512,1,64,1,1,1,1,0.3373754002,3.734045131122819
ampere01,L40,partial-bitonic-warp-static,16777216,64,1024,1,512,1,1,1,1,0.0897489727,1.0
ampere01,L40,partial-bitonic-warp-static,16777216,64,1024,1,256,1,1,1,1,0.12027488459999999,1.3401254742161521
ampere01,L40,partial-bitonic-warp-static,16777216,64,1024,1,128,1,1,1,1,0.1935909009,2.1570263711776168
ampere01,L40,partial-bitonic-warp-static,16777216,64,1024,1,64,1,1,1,1,0.3696129116,4.118296850432919
ampere01,L40,partial-bitonic-warp-static,16777216,64,2048,1,512,1,1,1,1,0.1005022109,1.0
ampere01,L40,partial-bitonic-warp-static,16777216,64,2048,1,256,1,1,1,1,0.12787877050000002,1.2723975856336114
ampere01,L40,partial-bitonic-warp-static,16777216,64,2048,1,128,1,1,1,1,0.21171004350000003,2.1065212556433424
ampere01,L40,partial-bitonic-warp-static,16777216,64,2048,1,64,1,1,1,1,0.5210010481,5.183975988532209
ampere01,L40,warp-select-tunable,524288,64,32,1,64,3,1,1,1,0.0049993079000000004,1.0
ampere01,L40,warp-select-tunable,524288,64,32,1,64,2,1,1,1,0.00501482755,1.0031043597054703
ampere01,L40,warp-select-tunable,524288,64,32,1,64,4,1,1,1,0.0050237076,1.0048806155748078
ampere01,L40,warp-select-tunable,524288,64,32,1,128,3,1,1,1,0.005035494749999999,1.0072383719354432
ampere01,L40,warp-select-tunable,524288,64,32,1,64,5,1,1,1,0.00504480185,1.0091000496288696
ampere01,L40,warp-select-tunable,524288,64,32,1,128,2,1,1,1,0.0050504739,1.0102346166756402
ampere01,L40,warp-select-tunable,524288,64,32,1,128,4,1,1,1,0.00506337955,1.0128161040051162
ampere01,L40,warp-select-tunable,524288,64,32,1,64,6,1,1,1,0.00507176025,1.0144924760485345
ampere01,L40,warp-select-tunable,524288,64,32,1,128,5,1,1,1,0.00507931485,1.0160036052190342
ampere01,L40,warp-select-tunable,524288,64,32,1,64,7,1,1,1,0.0050974273,1.019626596713517
ampere01,L40,warp-select-tunable,524288,64,32,1,128,6,1,1,1,0.0051072641500000005,1.0215942390745727
ampere01,L40,warp-select-tunable,524288,64,32,1,128,7,1,1,1,0.0051368652,1.0275152686634883
ampere01,L40,warp-select-tunable,524288,64,32,1,64,8,1,1,1,0.0051444042,1.029023277402058
ampere01,L40,warp-select-tunable,524288,64,32,1,64,9,1,1,1,0.005155265,1.0311957381140697
ampere01,L40,warp-select-tunable,524288,64,32,1,128,8,1,1,1,0.00516412755,1.0329684934988699
ampere01,L40,warp-select-tunable,524288,64,32,1,64,10,1,1,1,0.0051906304,1.038269797305343
ampere01,L40,warp-select-tunable,524288,64,32,1,128,9,1,1,1,0.0051946753,1.0390788892998568
ampere01,L40,warp-select-tunable,524288,64,32,1,128,10,1,1,1,0.00522924545,1.0459938764723813
ampere01,L40,warp-select-tunable,524288,64,64,1,64,3,1,1,1,0.00501163045,1.0
ampere01,L40,warp-select-tunable,524288,64,64,1,64,4,1,1,1,0.0050328883,1.0042417034161006
ampere01,L40,warp-select-tunable,524288,64,64,1,64,2,1,1,1,0.0050412599,1.0059121378353026
ampere01,L40,warp-select-tunable,524288,64,64,1,128,3,1,1,1,0.0050521273,1.0080805738579546
ampere01,L40,warp-select-tunable,524288,64,64,1,64,5,1,1,1,0.0050541805500000005,1.0084902708658416
ampere01,L40,warp-select-tunable,524288,64,64,1,128,4,1,1,1,0.0050763487,1.012913611776782
ampere01,L40,warp-select-tunable,524288,64,64,1,64,6,1,1,1,0.005081347349999999,1.0139110217115068
ampere01,L40,warp-select-tunable,524288,64,64,1,128,2,1,1,1,0.0050829367,1.014228154033185
ampere01,L40,warp-select-tunable,524288,64,64,1,128,5,1,1,1,0.00509174815,1.0159863543011236
ampere01,L40,warp-select-tunable,524288,64,64,1,64,7,1,1,1,0.0051095561999999995,1.0195396989017813
ampere01,L40,warp-select-tunable,524288,64,64,1,128,6,1,1,1,0.00511755375,1.0211354969319415
ampere01,L40,warp-select-tunable,524288,64,64,1,64,8,1,1,1,0.0051429478,1.0262025205789067
ampere01,L40,warp-select-tunable,524288,64,64,1,128,7,1,1,1,0.0051488528,1.0273807798418177
ampere01,L40,warp-select-tunable,524288,64,64,1,64,9,1,1,1,0.00516216395,1.0300368316263222
ampere01,L40,warp-select-tunable,524288,64,64,1,128,8,1,1,1,0.0051870694,1.035006362051296
ampere01,L40,warp-select-tunable,524288,64,64,1,64,10,1,1,1,0.005196526349999999,1.0368933627179153
ampere01,L40,warp-select-tunable,524288,64,64,1,128,9,1,1,1,0.00520380325,1.0383453652293935
ampere01,L40,warp-select-tunable,524288,64,64,1,128,10,1,1,1,0.005234715799999999,1.0445135275287505
ampere01,L40,warp-select-tunable,524288,64,128,1,64,3,1,1,1,0.0050215321,1.0
ampere01,L40,warp-select-tunable,524288,64,128,1,128,3,1,1,1,0.005060323449999999,1.0077250028930411
ampere01,L40,warp-select-tunable,524288,64,128,1,64,4,1,1,1,0.00506440455,1.0085377229790087
ampere01,L40,warp-select-tunable,524288,64,128,1,64,5,1,1,1,0.005077985849999999,1.0112423357803486
ampere01,L40,warp-select-tunable,524288,64,128,1,128,4,1,1,1,0.00510482135,1.0165864219009972
ampere01,L40,warp-select-tunable,524288,64,128,1,64,2,1,1,1,0.0051067357,1.0169676501719465
ampere01,L40,warp-select-tunable,524288,64,128,1,64,6,1,1,1,0.00511018655,1.0176548607545493
ampere01,L40,warp-select-tunable,524288,64,128,1,128,5,1,1,1,0.00511994535,1.0195982516969273
ampere01,L40,warp-select-tunable,524288,64,128,1,64,7,1,1,1,0.00513010385,1.021621239860241
ampere01,L40,warp-select-tunable,524288,64,128,1,128,6,1,1,1,0.00515181335,1.025944521991605
ampere01,L40,warp-select-tunable,524288,64,128,1,64,8,1,1,1,0.00515214285,1.0260101394154186
ampere01,L40,warp-select-tunable,524288,64,128,1,128,2,1,1,1,0.005152843,1.0261495689731825
ampere01,L40,warp-select-tunable,524288,64,128,1,128,7,1,1,1,0.0051680801,1.0291839217755872
ampere01,L40,warp-select-tunable,524288,64,128,1,64,9,1,1,1,0.00519156315,1.0338603929266925
ampere01,L40,warp-select-tunable,524288,64,128,1,128,8,1,1,1,0.0051965628,1.0348560352725815
ampere01,L40,warp-select-tunable,524288,64,128,1,64,10,1,1,1,0.0052160678500000005,1.0387403179201027
ampere01,L40,warp-select-tunable,524288,64,128,1,128,9,1,1,1,0.00523447745,1.0424064500155241
ampere01,L40,warp-select-tunable,524288,64,128,1,128,10,1,1,1,0.00526382605,1.0482510009245982
ampere01,L40,warp-select-tunable,524288,64,256,1,64,4,1,1,1,0.0051198513000000005,1.0
ampere01,L40,warp-select-tunable,524288,64,256,1,64,3,1,1,1,0.0051280034,1.0015922532750121
ampere01,L40,warp-select-tunable,524288,64,256,1,64,5,1,1,1,0.0051374461,1.003436584183607
ampere01,L40,warp-select-tunable,524288,64,256,1,64,6,1,1,1,0.0051621785000000005,1.0082672713561036
ampere01,L40,warp-select-tunable,524288,64,256,1,128,4,1,1,1,0.00517494015,1.0107598535137141
ampere01,L40,warp-select-tunable,524288,64,256,1,64,7,1,1,1,0.0051757832500000005,1.01092452626505
ampere01,L40,warp-select-tunable,524288,64,256,1,128,5,1,1,1,0.00518083335,1.011910902568596
ampere01,L40,warp-select-tunable,524288,64,256,1,128,3,1,1,1,0.0051867816500000006,1.0130727136547892
ampere01,L40,warp-select-tunable,524288,64,256,1,64,8,1,1,1,0.005193002,1.0142876610498435
ampere01,L40,warp-select-tunable,524288,64,256,1,128,6,1,1,1,0.00521281585,1.0181576660244018
ampere01,L40,warp-select-tunable,524288,64,256,1,128,7,1,1,1,0.00521901625,1.0193687168219123
ampere01,L40,warp-select-tunable,524288,64,256,1,64,9,1,1,1,0.00522560345,1.0206553166885919
ampere01,L40,warp-select-tunable,524288,64,256,1,128,8,1,1,1,0.005243816,1.0242125586733348
ampere01,L40,warp-select-tunable,524288,64,256,1,64,10,1,1,1,0.0052601468,1.0274022606867506
ampere01,L40,warp-select-tunable,524288,64,256,1,128,9,1,1,1,0.00527358135,1.0300262724427172
ampere01,L40,warp-select-tunable,524288,64,256,1,64,2,1,1,1,0.0052766574500000005,1.0306270906735124
ampere01,L40,warp-select-tunable,524288,64,256,1,128,10,1,1,1,0.0053165835,1.0384253737994305
ampere01,L40,warp-select-tunable,524288,64,256,1,128,2,1,1,1,0.00533616165,1.0422493422807024
ampere01,L40,warp-select-tunable,524288,64,512,1,64,7,1,1,1,0.00525232655,1.0
ampere01,L40,warp-select-tunable,524288,64,512,1,64,8,1,1,1,0.00526203275,1.001847981062792
ampere01,L40,warp-select-tunable,524288,64,512,1,64,5,1,1,1,0.00526790115,1.0029652764068904
ampere01,L40,warp-select-tunable,524288,64,512,1,64,4,1,1,1,0.00528065705,1.005393895396698
ampere01,L40,warp-select-tunable,524288,64,512,1,64,9,1,1,1,0.00529032275,1.0072341655908654
ampere01,L40,warp-select-tunable,524288,64,512,1,64,6,1,1,1,0.0052922537,1.007601802671618
ampere01,L40,warp-select-tunable,524288,64,512,1,128,7,1,1,1,0.005299128,1.0089106131453307
ampere01,L40,warp-select-tunable,524288,64,512,1,128,8,1,1,1,0.0053152876,1.0119872687656863
ampere01,L40,warp-select-tunable,524288,64,512,1,128,5,1,1,1,0.0053226207,1.0133834310054464
ampere01,L40,warp-select-tunable,524288,64,512,1,64,3,1,1,1,0.00532745805,1.0143044228657108
ampere01,L40,warp-select-tunable,524288,64,512,1,128,9,1,1,1,0.00534805775,1.0182264371966743
ampere01,L40,warp-select-tunable,524288,64,512,1,64,10,1,1,1,0.0053547878,1.0195077836506565
ampere01,L40,warp-select-tunable,524288,64,512,1,128,4,1,1,1,0.00535549615,1.0196426476948581
ampere01,L40,warp-select-tunable,524288,64,512,1,128,6,1,1,1,0.00535809,1.020136495511689
ampere01,L40,warp-select-tunable,524288,64,512,1,128,3,1,1,1,0.00540620305,1.0292968265653626
ampere01,L40,warp-select-tunable,524288,64,512,1,128,10,1,1,1,0.0054419819,1.0361088268588325
ampere01,L40,warp-select-tunable,524288,64,512,1,64,2,1,1,1,0.0056990912999999995,1.0850603529211258
ampere01,L40,warp-select-tunable,524288,64,512,1,128,2,1,1,1,0.0058108982,1.106347471864635
ampere01,L40,warp-select-tunable,524288,64,1024,1,64,7,1,1,1,0.0054835607,1.0
ampere01,L40,warp-select-tunable,524288,64,1024,1,64,10,1,1,1,0.0055006145499999996,1.0031099956639487
ampere01,L40,warp-select-tunable,524288,64,1024,1,64,9,1,1,1,0.0055314944,1.008741345746387
ampere01,L40,warp-select-tunable,524288,64,1024,1,128,7,1,1,1,0.00553253525,1.0089311585444836
ampere01,L40,warp-select-tunable,524288,64,1024,1,64,8,1,1,1,0.0055373417,1.0098076784305496
ampere01,L40,warp-select-tunable,524288,64,1024,1,128,10,1,1,1,0.0055514984,1.0123893403787798
ampere01,L40,warp-select-tunable,524288,64,1024,1,128,8,1,1,1,0.005564839550000001,1.0148222759711587
ampere01,L40,warp-select-tunable,524288,64,1024,1,128,9,1,1,1,0.00556680805,1.015181258046437
ampere01,L40,warp-select-tunable,524288,64,1024,1,64,6,1,1,1,0.0055978621,1.0208443758085872
ampere01,L40,warp-select-tunable,524288,64,1024,1,64,5,1,1,1,0.00561748645,1.024423136229713
ampere01,L40,warp-select-tunable,524288,64,1024,1,128,6,1,1,1,0.0056320216,1.0270738135532995
ampere01,L40,warp-select-tunable,524288,64,1024,1,128,5,1,1,1,0.00563277705,1.0272115798772867
ampere01,L40,warp-select-tunable,524288,64,1024,1,64,4,1,1,1,0.00572704675,1.0444029095912077
ampere01,L40,warp-select-tunable,524288,64,1024,1,128,4,1,1,1,0.0057934245500000005,1.0565077815223238
ampere01,L40,warp-select-tunable,524288,64,1024,1,64,3,1,1,1,0.00601325315,1.0965964414326625
ampere01,L40,warp-select-tunable,524288,64,1024,1,128,3,1,1,1,0.0060922574,1.111003913934973
ampere01,L40,warp-select-tunable,524288,64,1024,1,64,2,1,1,1,0.007057764649999999,1.287076962602055
ampere01,L40,warp-select-tunable,524288,64,1024,1,128,2,1,1,1,0.007142689000000001,1.3025640438337813
ampere01,L40,warp-select-tunable,524288,64,2048,1,64,8,1,1,1,0.0061974925,1.0
ampere01,L40,warp-select-tunable,524288,64,2048,1,128,8,1,1,1,0.0061989675,1.0002379994812418
ampere01,L40,warp-select-tunable,524288,64,2048,1,128,9,1,1,1,0.0062324558,1.0056415235677978
ampere01,L40,warp-select-tunable,524288,64,2048,1,64,9,1,1,1,0.0062531903,1.0089871508517356
ampere01,L40,warp-select-tunable,524288,64,2048,1,64,7,1,1,1,0.0063085107000000005,1.0179134061073893
ampere01,L40,warp-select-tunable,524288,64,2048,1,128,7,1,1,1,0.00631765935,1.0193895918389575
ampere01,L40,warp-select-tunable,524288,64,2048,1,64,6,1,1,1,0.00641270245,1.0347253264122547
ampere01,L40,warp-select-tunable,524288,64,2048,1,64,10,1,1,1,0.006437744600000001,1.038766017062546
ampere01,L40,warp-select-tunable,524288,64,2048,1,128,6,1,1,1,0.006452185000000001,1.0410960561872404
ampere01,L40,warp-select-tunable,524288,64,2048,1,128,10,1,1,1,0.0064531538999999995,1.0412523936091893
ampere01,L40,warp-select-tunable,524288,64,2048,1,64,5,1,1,1,0.0066904278,1.0795378614818816
ampere01,L40,warp-select-tunable,524288,64,2048,1,128,5,1,1,1,0.0066970853999999995,1.0806121023946378
ampere01,L40,warp-select-tunable,524288,64,2048,1,64,4,1,1,1,0.00729621035,1.1772842564956714
ampere01,L40,warp-select-tunable,524288,64,2048,1,128,4,1,1,1,0.007326469100000001,1.1821666746672144
ampere01,L40,warp-select-tunable,524288,64,2048,1,64,3,1,1,1,0.0084359094,1.3611810583070492
ampere01,L40,warp-select-tunable,524288,64,2048,1,128,3,1,1,1,0.008569888749999999,1.382799374101703
ampere01,L40,warp-select-tunable,524288,64,2048,1,64,2,1,1,1,0.0109751419,1.7709003923764328
ampere01,L40,warp-select-tunable,524288,64,2048,1,128,2,1,1,1,0.0111126306,1.7930849613775246
ampere01,L40,warp-select-tunable,524288,256,32,1,64,3,1,1,1,0.0051938159,1.0
ampere01,L40,warp-select-tunable,524288,256,32,1,128,3,1,1,1,0.0051996757499999996,1.0011282359854148
ampere01,L40,warp-select-tunable,524288,256,32,1,64,2,1,1,1,0.0052107552,1.0032614363554935
ampere01,L40,warp-select-tunable,524288,256,32,1,128,2,1,1,1,0.0052127713,1.0036496095289016
ampere01,L40,warp-select-tunable,524288,256,32,1,64,4,1,1,1,0.00521810475,1.0046764942130506
ampere01,L40,warp-select-tunable,524288,256,32,1,128,4,1,1,1,0.0052223152,1.005487160220677
ampere01,L40,warp-select-tunable,524288,256,32,1,64,5,1,1,1,0.005240507399999999,1.0089898257656764
ampere01,L40,warp-select-tunable,524288,256,32,1,128,5,1,1,1,0.00524211655,1.0092996461426367
ampere01,L40,warp-select-tunable,524288,256,32,1,64,6,1,1,1,0.00526560755,1.0138225249762896
ampere01,L40,warp-select-tunable,524288,256,32,1,128,6,1,1,1,0.0052709249,1.0148463098201073
ampere01,L40,warp-select-tunable,524288,256,32,1,64,7,1,1,1,0.00529275365,1.0190491445798069
ampere01,L40,warp-select-tunable,524288,256,32,1,128,7,1,1,1,0.0052969838,1.0198636035597644
ampere01,L40,warp-select-tunable,524288,256,32,1,64,8,1,1,1,0.00532098915,1.0244855136278512
ampere01,L40,warp-select-tunable,524288,256,32,1,128,8,1,1,1,0.0053251167,1.0252802183458216
ampere01,L40,warp-select-tunable,524288,256,32,1,64,9,1,1,1,0.00534978335,1.0300294529114904
ampere01,L40,warp-select-tunable,524288,256,32,1,128,9,1,1,1,0.00535371195,1.0307858524596532
ampere01,L40,warp-select-tunable,524288,256,32,1,64,10,1,1,1,0.0053817357,1.0361814518685577
