hostname,GPU,algorithm,point_count,query_count,k,dim,block_size,items_per_thread,items_per_thread2,items_per_thread3,deg,time,slowdown
hopper01,H100,cublas-dist,1048576,1024,1,128,512,1,1,1,1,0.016392324,1.0043611215891677
hopper01,H100,cublas-dist,1048576,1024,1,128,128,1,1,1,1,0.016429317399999997,1.0066277149480711
hopper01,H100,cublas-dist,1048576,1024,1,256,64,1,1,1,1,0.025818788199999998,1.0
hopper01,H100,cublas-dist,1048576,1024,1,256,128,1,1,1,1,0.0258198979,1.0000429803285655
hopper01,H100,cublas-dist,1048576,1024,1,256,512,1,1,1,1,0.0258404833,1.0008402834335968
hopper01,H100,cublas-dist,1048576,1024,1,256,256,1,1,1,1,0.0258936143,1.0028981259469025
hopper01,H100,magma-dist,131072,8192,1,4,256,1,1,1,1,0.0028026666000000003,1.0
hopper01,H100,magma-dist,131072,8192,1,8,256,1,1,1,1,0.0030434766,1.0
hopper01,H100,magma-dist,131072,8192,1,16,256,1,1,1,1,0.0032415131999999998,1.0
hopper01,H100,magma-dist,131072,8192,1,32,256,1,1,1,1,0.0051991416,1.0
hopper01,H100,magma-dist,131072,8192,1,64,256,1,1,1,1,0.0087975612,1.0
hopper01,H100,magma-dist,131072,8192,1,128,256,1,1,1,1,0.016641056199999997,1.0
hopper01,H100,magma-dist,131072,8192,1,256,256,1,1,1,1,0.0324909022,1.0
hopper01,H100,magma-dist,262144,4096,1,4,256,1,1,1,1,0.0028032019,1.0
hopper01,H100,magma-dist,262144,4096,1,8,256,1,1,1,1,0.0030226511,1.0
hopper01,H100,magma-dist,262144,4096,1,16,256,1,1,1,1,0.0032620799999999997,1.0
hopper01,H100,magma-dist,262144,4096,1,32,256,1,1,1,1,0.0052943052,1.0
hopper01,H100,magma-dist,262144,4096,1,64,256,1,1,1,1,0.0089113987,1.0
hopper01,H100,magma-dist,262144,4096,1,128,256,1,1,1,1,0.0166763818,1.0
hopper01,H100,magma-dist,262144,4096,1,256,256,1,1,1,1,0.0323665421,1.0
hopper01,H100,magma-dist,524288,2048,1,4,256,1,1,1,1,0.0028704311,1.0
hopper01,H100,magma-dist,524288,2048,1,8,256,1,1,1,1,0.0031069903999999997,1.0
hopper01,H100,magma-dist,524288,2048,1,16,256,1,1,1,1,0.0033530293,1.0
hopper01,H100,magma-dist,524288,2048,1,32,256,1,1,1,1,0.0054537029,1.0
hopper01,H100,magma-dist,524288,2048,1,64,256,1,1,1,1,0.009153856200000001,1.0
hopper01,H100,magma-dist,524288,2048,1,128,256,1,1,1,1,0.0170011791,1.0
hopper01,H100,magma-dist,524288,2048,1,256,256,1,1,1,1,0.0330549142,1.0
hopper01,H100,magma-dist,1048576,1024,1,4,256,1,1,1,1,0.0028865731,1.0
hopper01,H100,magma-dist,1048576,1024,1,8,256,1,1,1,1,0.0031020911,1.0
hopper01,H100,magma-dist,1048576,1024,1,16,256,1,1,1,1,0.0033530263,1.0
hopper01,H100,magma-dist,1048576,1024,1,32,256,1,1,1,1,0.0054107699,1.0
hopper01,H100,magma-dist,1048576,1024,1,64,256,1,1,1,1,0.0091703713,1.0
hopper01,H100,magma-dist,1048576,1024,1,128,256,1,1,1,1,0.0169457778,1.0
hopper01,H100,magma-dist,1048576,1024,1,256,256,1,1,1,1,0.033077782099999994,1.0
hopper01,H100,tiled-dist,131072,8192,1,4,16,1,1,1,1,0.0087842757,1.0
hopper01,H100,tiled-dist,131072,8192,1,4,8,1,1,1,1,0.0109952729,1.2516994315194365
hopper01,H100,tiled-dist,131072,8192,1,4,32,1,1,1,1,0.015330405799999999,1.7452100006378441
hopper01,H100,tiled-dist,131072,8192,1,8,16,1,1,1,1,0.008850041,1.0
hopper01,H100,tiled-dist,131072,8192,1,8,8,1,1,1,1,0.010998341,1.242744638132185
hopper01,H100,tiled-dist,131072,8192,1,8,32,1,1,1,1,0.0157090815,1.775029234327841
hopper01,H100,tiled-dist,131072,8192,1,16,16,1,1,1,1,0.0088447438,1.0
hopper01,H100,tiled-dist,131072,8192,1,16,8,1,1,1,1,0.010991704,1.2427385403746798
hopper01,H100,tiled-dist,131072,8192,1,16,32,1,1,1,1,0.0161129904,1.821758862026054
hopper01,H100,tiled-dist,131072,8192,1,32,16,1,1,1,1,0.015264370499999999,1.0
hopper01,H100,tiled-dist,131072,8192,1,32,32,1,1,1,1,0.0169342617,1.1093979735358233
hopper01,H100,tiled-dist,131072,8192,1,32,8,1,1,1,1,0.0225998287,1.480560806618262
hopper01,H100,tiled-dist,131072,8192,1,64,16,1,1,1,1,0.0298842891,1.0
hopper01,H100,tiled-dist,131072,8192,1,64,32,1,1,1,1,0.0312464207,1.0455801908301041
hopper01,H100,tiled-dist,131072,8192,1,64,8,1,1,1,1,0.0443898428,1.4853906228607594
hopper01,H100,tiled-dist,131072,8192,1,128,32,1,1,1,1,0.0573189431,1.0
hopper01,H100,tiled-dist,131072,8192,1,128,16,1,1,1,1,0.061040840900000004,1.0649331198153233
hopper01,H100,tiled-dist,131072,8192,1,128,8,1,1,1,1,0.0929892198,1.6223121846083026
hopper01,H100,tiled-dist,131072,8192,1,256,32,1,1,1,1,0.10999878030000002,1.0
hopper01,H100,tiled-dist,131072,8192,1,256,16,1,1,1,1,0.1218155517,1.1074263857087512
hopper01,H100,tiled-dist,131072,8192,1,256,8,1,1,1,1,0.1883275778,1.7120878730325337
hopper01,H100,tiled-dist,262144,4096,1,4,16,1,1,1,1,0.008797257,1.0
hopper01,H100,tiled-dist,262144,4096,1,4,8,1,1,1,1,0.0109938187,1.2496871126988789
hopper01,H100,tiled-dist,262144,4096,1,4,32,1,1,1,1,0.015995580500000002,1.8182463579272496
hopper01,H100,tiled-dist,262144,4096,1,8,16,1,1,1,1,0.0088444401,1.0
hopper01,H100,tiled-dist,262144,4096,1,8,8,1,1,1,1,0.0109955153,1.243212139567772
hopper01,H100,tiled-dist,262144,4096,1,8,32,1,1,1,1,0.0166529387,1.8828708783951176
hopper01,H100,tiled-dist,262144,4096,1,16,16,1,1,1,1,0.0090586751,1.0
hopper01,H100,tiled-dist,262144,4096,1,16,8,1,1,1,1,0.0111015991,1.2255212795963948
hopper01,H100,tiled-dist,262144,4096,1,16,32,1,1,1,1,0.0173742032,1.9179629480253686
hopper01,H100,tiled-dist,262144,4096,1,32,16,1,1,1,1,0.0162604889,1.0
hopper01,H100,tiled-dist,262144,4096,1,32,32,1,1,1,1,0.0175720126,1.0806570889759655
hopper01,H100,tiled-dist,262144,4096,1,32,8,1,1,1,1,0.0229677385,1.4124875728675046
hopper01,H100,tiled-dist,262144,4096,1,64,16,1,1,1,1,0.0303923506,1.0
hopper01,H100,tiled-dist,262144,4096,1,64,32,1,1,1,1,0.0312359275,1.0277562242915164
hopper01,H100,tiled-dist,262144,4096,1,64,8,1,1,1,1,0.0463882696,1.5263139798078007
hopper01,H100,tiled-dist,262144,4096,1,128,32,1,1,1,1,0.0573178506,1.0
hopper01,H100,tiled-dist,262144,4096,1,128,16,1,1,1,1,0.061258679999999996,1.0687539633595402
hopper01,H100,tiled-dist,262144,4096,1,128,8,1,1,1,1,0.0932469784,1.6268401104349857
hopper01,H100,tiled-dist,262144,4096,1,256,32,1,1,1,1,0.1100077019,1.0
hopper01,H100,tiled-dist,262144,4096,1,256,16,1,1,1,1,0.12179411200000001,1.1071416809589767
hopper01,H100,tiled-dist,262144,4096,1,256,8,1,1,1,1,0.18841158060000002,1.7127126314416719
hopper01,H100,tiled-dist,524288,2048,1,4,16,1,1,1,1,0.0088773228,1.0
hopper01,H100,tiled-dist,524288,2048,1,4,8,1,1,1,1,0.0109946141,1.238505611173675
hopper01,H100,tiled-dist,524288,2048,1,4,32,1,1,1,1,0.0163795826,1.8451038639712416
hopper01,H100,tiled-dist,524288,2048,1,8,16,1,1,1,1,0.0092304448,1.0
hopper01,H100,tiled-dist,524288,2048,1,8,8,1,1,1,1,0.0109975585,1.1914440461200744
hopper01,H100,tiled-dist,524288,2048,1,8,32,1,1,1,1,0.0168658704,1.8272001799956596
hopper01,H100,tiled-dist,524288,2048,1,16,16,1,1,1,1,0.0094801912,1.0
hopper01,H100,tiled-dist,524288,2048,1,16,8,1,1,1,1,0.011844085899999999,1.249350951909071
hopper01,H100,tiled-dist,524288,2048,1,16,32,1,1,1,1,0.0174071566,1.8361609204675113
hopper01,H100,tiled-dist,524288,2048,1,32,16,1,1,1,1,0.016315516699999998,1.0
hopper01,H100,tiled-dist,524288,2048,1,32,32,1,1,1,1,0.0176650826,1.0827167122448536
hopper01,H100,tiled-dist,524288,2048,1,32,8,1,1,1,1,0.0234368261,1.4364746474746952
hopper01,H100,tiled-dist,524288,2048,1,64,16,1,1,1,1,0.0302592829,1.0
hopper01,H100,tiled-dist,524288,2048,1,64,32,1,1,1,1,0.0312147881,1.0315772585608762
hopper01,H100,tiled-dist,524288,2048,1,64,8,1,1,1,1,0.046095474600000005,1.5233498676202932
hopper01,H100,tiled-dist,524288,2048,1,128,32,1,1,1,1,0.0573624126,1.0
hopper01,H100,tiled-dist,524288,2048,1,128,16,1,1,1,1,0.0613102779,1.0688232088062488
hopper01,H100,tiled-dist,524288,2048,1,128,8,1,1,1,1,0.09309224120000001,1.6228787629479866
hopper01,H100,tiled-dist,524288,2048,1,256,32,1,1,1,1,0.1099889754,1.0
hopper01,H100,tiled-dist,524288,2048,1,256,16,1,1,1,1,0.12150926,1.1047403574594987
hopper01,H100,tiled-dist,524288,2048,1,256,8,1,1,1,1,0.18809792190000002,1.7101525058846947
hopper01,H100,tiled-dist,1048576,1024,1,4,16,1,1,1,1,0.0088736506,1.0
hopper01,H100,tiled-dist,1048576,1024,1,4,8,1,1,1,1,0.0110293791,1.2429359231250328
hopper01,H100,tiled-dist,1048576,1024,1,4,32,1,1,1,1,0.0163907114,1.8471215668554721
hopper01,H100,tiled-dist,1048576,1024,1,8,16,1,1,1,1,0.0092037574,1.0
hopper01,H100,tiled-dist,1048576,1024,1,8,8,1,1,1,1,0.0110283777,1.1982473266842082
hopper01,H100,tiled-dist,1048576,1024,1,8,32,1,1,1,1,0.016820584399999998,1.827577984617456
hopper01,H100,tiled-dist,1048576,1024,1,16,16,1,1,1,1,0.0093854851,1.0
hopper01,H100,tiled-dist,1048576,1024,1,16,8,1,1,1,1,0.011805932,1.2578925728623234
hopper01,H100,tiled-dist,1048576,1024,1,16,32,1,1,1,1,0.0174067833,1.8546492924483997
hopper01,H100,tiled-dist,1048576,1024,1,32,16,1,1,1,1,0.0162967949,1.0
hopper01,H100,tiled-dist,1048576,1024,1,32,32,1,1,1,1,0.017662935499999997,1.0838287901629047
hopper01,H100,tiled-dist,1048576,1024,1,32,8,1,1,1,1,0.0232374737,1.4258922593423569
hopper01,H100,tiled-dist,1048576,1024,1,64,16,1,1,1,1,0.030197805700000004,1.0
hopper01,H100,tiled-dist,1048576,1024,1,64,32,1,1,1,1,0.0312091958,1.0334921719163188
hopper01,H100,tiled-dist,1048576,1024,1,64,8,1,1,1,1,0.0459914113,1.5230050738421697
hopper01,H100,tiled-dist,1048576,1024,1,128,32,1,1,1,1,0.0573564175,1.0
hopper01,H100,tiled-dist,1048576,1024,1,128,16,1,1,1,1,0.06076444839999999,1.0594184757093656
hopper01,H100,tiled-dist,1048576,1024,1,128,8,1,1,1,1,0.0926113348,1.6146638656432821
hopper01,H100,tiled-dist,1048576,1024,1,256,32,1,1,1,1,0.1100577412,1.0
hopper01,H100,tiled-dist,1048576,1024,1,256,16,1,1,1,1,0.1210845094,1.1001907551415384
hopper01,H100,tiled-dist,1048576,1024,1,256,8,1,1,1,1,0.18760838130000002,1.7046359415924486
volta05,V100,baseline-dist,131072,8192,1,4,256,1,1,1,1,0.0099961679,1.0
volta05,V100,baseline-dist,131072,8192,1,4,512,1,1,1,1,0.0100812126,1.008507730247308
volta05,V100,baseline-dist,131072,8192,1,4,128,1,1,1,1,0.012140583299999999,1.214523747645335
volta05,V100,baseline-dist,131072,8192,1,4,64,1,1,1,1,0.0236928912,2.3701974033469364
volta05,V100,baseline-dist,131072,8192,1,8,256,1,1,1,1,0.0145769278,1.0
volta05,V100,baseline-dist,131072,8192,1,8,128,1,1,1,1,0.014603217499999998,1.00180351445522
volta05,V100,baseline-dist,131072,8192,1,8,512,1,1,1,1,0.015029192799999999,1.0310260849340283
volta05,V100,baseline-dist,131072,8192,1,8,64,1,1,1,1,0.0237471204,1.6290895259836573
volta05,V100,baseline-dist,131072,8192,1,16,256,1,1,1,1,0.0873807368,1.0
volta05,V100,baseline-dist,131072,8192,1,16,128,1,1,1,1,0.0876222148,1.0027635152648426
volta05,V100,baseline-dist,131072,8192,1,16,512,1,1,1,1,0.0887910711,1.016140105378466
volta05,V100,baseline-dist,131072,8192,1,16,64,1,1,1,1,0.09059478779999999,1.036782145787537
volta05,V100,baseline-dist,131072,8192,1,32,256,1,1,1,1,0.17878707030000002,1.0
volta05,V100,baseline-dist,131072,8192,1,32,128,1,1,1,1,0.179953394,1.0065235349404345
volta05,V100,baseline-dist,131072,8192,1,32,512,1,1,1,1,0.18028814840000001,1.008395898526002
volta05,V100,baseline-dist,131072,8192,1,32,64,1,1,1,1,0.18309697760000002,1.0241063701797233
volta05,V100,baseline-dist,131072,8192,1,64,256,1,1,1,1,0.3428319225,1.0
volta05,V100,baseline-dist,131072,8192,1,64,128,1,1,1,1,0.3452551404,1.0070682388102292
volta05,V100,baseline-dist,131072,8192,1,64,512,1,1,1,1,0.34537042630000003,1.0074045140880952
volta05,V100,baseline-dist,131072,8192,1,64,64,1,1,1,1,0.3494403655,1.019276043350368
volta05,V100,baseline-dist,131072,8192,1,128,256,1,1,1,1,0.6731075185,1.0
volta05,V100,baseline-dist,131072,8192,1,128,512,1,1,1,1,0.6762458685,1.0046624794906374
volta05,V100,baseline-dist,131072,8192,1,128,128,1,1,1,1,0.6801092947,1.0104021660842586
volta05,V100,baseline-dist,131072,8192,1,128,64,1,1,1,1,0.6971889197,1.0357764555262503
volta05,V100,baseline-dist,131072,8192,1,256,256,1,1,1,1,1.3139511928,1.0
volta05,V100,baseline-dist,131072,8192,1,256,512,1,1,1,1,1.3168976295,1.0022424247690063
volta05,V100,baseline-dist,131072,8192,1,256,128,1,1,1,1,1.3331094598,1.0145806534557604
volta05,V100,baseline-dist,131072,8192,1,256,64,1,1,1,1,1.3696000769999999,1.0423523221447923
volta05,V100,baseline-dist,262144,4096,1,4,128,1,1,1,1,0.0155780961,1.0
volta05,V100,baseline-dist,262144,4096,1,4,256,1,1,1,1,0.0158796714,1.0193589318016854
volta05,V100,baseline-dist,262144,4096,1,4,512,1,1,1,1,0.0160673734,1.0314080293804326
volta05,V100,baseline-dist,262144,4096,1,4,64,1,1,1,1,0.023703897600000003,1.521617112119369
volta05,V100,baseline-dist,262144,4096,1,8,256,1,1,1,1,0.0498723462,1.0
volta05,V100,baseline-dist,262144,4096,1,8,512,1,1,1,1,0.0506289144,1.0151700944039406
volta05,V100,baseline-dist,262144,4096,1,8,128,1,1,1,1,0.0507109885,1.0168157779591287
volta05,V100,baseline-dist,262144,4096,1,8,64,1,1,1,1,0.0527344519,1.057388631537852
volta05,V100,baseline-dist,262144,4096,1,16,256,1,1,1,1,0.0944725176,1.0
volta05,V100,baseline-dist,262144,4096,1,16,128,1,1,1,1,0.09532323620000001,1.009004932033271
volta05,V100,baseline-dist,262144,4096,1,16,512,1,1,1,1,0.0954386257,1.01022634015207
volta05,V100,baseline-dist,262144,4096,1,16,64,1,1,1,1,0.0974226776,1.031227705950328
volta05,V100,baseline-dist,262144,4096,1,32,256,1,1,1,1,0.1783935566,1.0
volta05,V100,baseline-dist,262144,4096,1,32,128,1,1,1,1,0.1794546286,1.0059479278300347
volta05,V100,baseline-dist,262144,4096,1,32,512,1,1,1,1,0.1799824793,1.008906839071339
volta05,V100,baseline-dist,262144,4096,1,32,64,1,1,1,1,0.18186795179999998,1.0194760128460827
volta05,V100,baseline-dist,262144,4096,1,64,256,1,1,1,1,0.3424355293,1.0
volta05,V100,baseline-dist,262144,4096,1,64,128,1,1,1,1,0.3446738118,1.0065363617629732
volta05,V100,baseline-dist,262144,4096,1,64,512,1,1,1,1,0.3448143621,1.0069468048624006
volta05,V100,baseline-dist,262144,4096,1,64,64,1,1,1,1,0.34960054129999996,1.0209236816478902
volta05,V100,baseline-dist,262144,4096,1,128,256,1,1,1,1,0.6642266220999999,1.0
volta05,V100,baseline-dist,262144,4096,1,128,512,1,1,1,1,0.6680408977,1.0057424310816403
volta05,V100,baseline-dist,262144,4096,1,128,128,1,1,1,1,0.6682387966000001,1.006040369907661
volta05,V100,baseline-dist,262144,4096,1,128,64,1,1,1,1,0.6744807345,1.015437671509734
volta05,V100,baseline-dist,262144,4096,1,256,512,1,1,1,1,1.3072537831,1.0
volta05,V100,baseline-dist,262144,4096,1,256,256,1,1,1,1,1.3110391396,1.0028956554182031
volta05,V100,baseline-dist,262144,4096,1,256,128,1,1,1,1,1.3221758967,1.011414855931504
volta05,V100,baseline-dist,262144,4096,1,256,64,1,1,1,1,1.3451802354,1.029012310226452
volta05,V100,baseline-dist,524288,2048,1,4,256,1,1,1,1,0.027954539700000003,1.0
volta05,V100,baseline-dist,524288,2048,1,4,512,1,1,1,1,0.0281264499,1.0061496344366563
volta05,V100,baseline-dist,524288,2048,1,4,128,1,1,1,1,0.0284477458,1.017643148672557
volta05,V100,baseline-dist,524288,2048,1,4,64,1,1,1,1,0.029185935200000002,1.0440499293930423
volta05,V100,baseline-dist,524288,2048,1,8,256,1,1,1,1,0.0508344601,1.0
volta05,V100,baseline-dist,524288,2048,1,8,512,1,1,1,1,0.0511595625,1.0063953152912506
volta05,V100,baseline-dist,524288,2048,1,8,128,1,1,1,1,0.0515221866,1.0135287460247857
volta05,V100,baseline-dist,524288,2048,1,8,64,1,1,1,1,0.0529731096,1.0420708609040583
volta05,V100,baseline-dist,524288,2048,1,16,256,1,1,1,1,0.0937764924,1.0
volta05,V100,baseline-dist,524288,2048,1,16,128,1,1,1,1,0.0942250047,1.0047827796553415
volta05,V100,baseline-dist,524288,2048,1,16,512,1,1,1,1,0.0944974022,1.007687532147449
volta05,V100,baseline-dist,524288,2048,1,16,64,1,1,1,1,0.09585494600000001,1.0221639085319427
volta05,V100,baseline-dist,524288,2048,1,32,256,1,1,1,1,0.1784831181,1.0
volta05,V100,baseline-dist,524288,2048,1,32,128,1,1,1,1,0.1795182657,1.0057996947331458
volta05,V100,baseline-dist,524288,2048,1,32,512,1,1,1,1,0.1801507119,1.0093431458266304
volta05,V100,baseline-dist,524288,2048,1,32,64,1,1,1,1,0.1820098164,1.0197592822085508
volta05,V100,baseline-dist,524288,2048,1,64,256,1,1,1,1,0.3424426181,1.0
volta05,V100,baseline-dist,524288,2048,1,64,128,1,1,1,1,0.3440250606,1.0046210442753298
volta05,V100,baseline-dist,524288,2048,1,64,512,1,1,1,1,0.34524664110000003,1.0081883003218401
volta05,V100,baseline-dist,524288,2048,1,64,64,1,1,1,1,0.3479325269,1.0160316167142398
volta05,V100,baseline-dist,524288,2048,1,128,256,1,1,1,1,0.671809042,1.0
volta05,V100,baseline-dist,524288,2048,1,128,512,1,1,1,1,0.674852757,1.0045306252368065
volta05,V100,baseline-dist,524288,2048,1,128,128,1,1,1,1,0.6789614872999999,1.010646545153228
volta05,V100,baseline-dist,524288,2048,1,128,64,1,1,1,1,0.6932794354,1.0319590717863545
volta05,V100,baseline-dist,524288,2048,1,256,256,1,1,1,1,1.319832294,1.0
volta05,V100,baseline-dist,524288,2048,1,256,128,1,1,1,1,1.327153984,1.0055474396506925
volta05,V100,baseline-dist,524288,2048,1,256,512,1,1,1,1,1.3318034227,1.009070189261485
volta05,V100,baseline-dist,524288,2048,1,256,64,1,1,1,1,1.357530491,1.0285628690640296
volta05,V100,baseline-dist,1048576,1024,1,4,256,1,1,1,1,0.0280570697,1.0
volta05,V100,baseline-dist,1048576,1024,1,4,512,1,1,1,1,0.028209214,1.0054226724895652
volta05,V100,baseline-dist,1048576,1024,1,4,128,1,1,1,1,0.028518905500000004,1.0164605856897453
volta05,V100,baseline-dist,1048576,1024,1,4,64,1,1,1,1,0.029328369799999997,1.0453112215064995
volta05,V100,baseline-dist,1048576,1024,1,8,256,1,1,1,1,0.050702062000000006,1.0
volta05,V100,baseline-dist,1048576,1024,1,8,512,1,1,1,1,0.0509057125,1.0040166117898714
volta05,V100,baseline-dist,1048576,1024,1,8,128,1,1,1,1,0.0511209048,1.0082608632366863
volta05,V100,baseline-dist,1048576,1024,1,8,64,1,1,1,1,0.052270751299999994,1.0309393590343523
volta05,V100,baseline-dist,1048576,1024,1,16,256,1,1,1,1,0.0937277248,1.0
volta05,V100,baseline-dist,1048576,1024,1,16,128,1,1,1,1,0.0941397078,1.0043955297205722
volta05,V100,baseline-dist,1048576,1024,1,16,512,1,1,1,1,0.0946853163,1.0102167368518051
volta05,V100,baseline-dist,1048576,1024,1,16,64,1,1,1,1,0.09587108879999999,1.022867982814835
volta05,V100,baseline-dist,1048576,1024,1,32,256,1,1,1,1,0.17734069130000002,1.0
volta05,V100,baseline-dist,1048576,1024,1,32,128,1,1,1,1,0.17805826119999998,1.0040462789151199
volta05,V100,baseline-dist,1048576,1024,1,32,512,1,1,1,1,0.1789125617,1.00886356305751
volta05,V100,baseline-dist,1048576,1024,1,32,64,1,1,1,1,0.1803973469,1.0172360645354042
volta05,V100,baseline-dist,1048576,1024,1,64,256,1,1,1,1,0.3436423974,1.0
volta05,V100,baseline-dist,1048576,1024,1,64,512,1,1,1,1,0.34639315270000004,1.0080047029144605
volta05,V100,baseline-dist,1048576,1024,1,64,128,1,1,1,1,0.346440505,1.008142498193385
volta05,V100,baseline-dist,1048576,1024,1,64,64,1,1,1,1,0.3514374239,1.022683541259685
volta05,V100,baseline-dist,1048576,1024,1,128,256,1,1,1,1,0.6717045319999999,1.0
volta05,V100,baseline-dist,1048576,1024,1,128,512,1,1,1,1,0.6778452428999999,1.009141982236916
volta05,V100,baseline-dist,1048576,1024,1,128,128,1,1,1,1,0.6779114444000001,1.0092405397080157
volta05,V100,baseline-dist,1048576,1024,1,128,64,1,1,1,1,0.6899724736999999,1.027196394887507
volta05,V100,baseline-dist,1048576,1024,1,256,256,1,1,1,1,1.3280681006,1.0
volta05,V100,baseline-dist,1048576,1024,1,256,512,1,1,1,1,1.3329619359,1.0036849279775557
volta05,V100,baseline-dist,1048576,1024,1,256,128,1,1,1,1,1.3369743529,1.006706171389838
volta05,V100,baseline-dist,1048576,1024,1,256,64,1,1,1,1,1.3584999918,1.0229144056590558
volta05,V100,cublas-dist,131072,8192,1,4,512,1,1,1,1,0.023840062000000002,1.0
volta05,V100,cublas-dist,131072,8192,1,4,128,1,1,1,1,0.0240860476,1.0103181610853194
volta05,V100,cublas-dist,131072,8192,1,4,64,1,1,1,1,0.0240928444,1.010603261015009
volta05,V100,cublas-dist,131072,8192,1,4,256,1,1,1,1,0.024099431999999997,1.0108795857997348
volta05,V100,cublas-dist,131072,8192,1,8,64,1,1,1,1,0.0224381034,1.0
volta05,V100,cublas-dist,131072,8192,1,8,128,1,1,1,1,0.0224441093,1.000267665225217
volta05,V100,cublas-dist,131072,8192,1,8,256,1,1,1,1,0.0224533775,1.0006807215265796
volta05,V100,cublas-dist,131072,8192,1,8,512,1,1,1,1,0.0224568908,1.000837298931424
volta05,V100,cublas-dist,131072,8192,1,16,256,1,1,1,1,0.0225143741,1.0
volta05,V100,cublas-dist,131072,8192,1,16,128,1,1,1,1,0.0225149089,1.000023753713855
volta05,V100,cublas-dist,131072,8192,1,16,64,1,1,1,1,0.022515183799999998,1.0000359636913023
volta05,V100,cublas-dist,131072,8192,1,16,512,1,1,1,1,0.0225160162,1.0000729356273776
volta05,V100,cublas-dist,131072,8192,1,32,512,1,1,1,1,0.0227321002,1.0
volta05,V100,cublas-dist,131072,8192,1,32,128,1,1,1,1,0.0227351784,1.0001354120372916
volta05,V100,cublas-dist,131072,8192,1,32,256,1,1,1,1,0.0227356854,1.0001577152998824
volta05,V100,cublas-dist,131072,8192,1,32,64,1,1,1,1,0.0227369184,1.0002119557787275
volta05,V100,cublas-dist,131072,8192,1,64,128,1,1,1,1,0.0236083993,1.0
volta05,V100,cublas-dist,131072,8192,1,64,64,1,1,1,1,0.0236087684,1.0000156342662334
volta05,V100,cublas-dist,131072,8192,1,64,256,1,1,1,1,0.0236115889,1.0001351044583526
volta05,V100,cublas-dist,131072,8192,1,64,512,1,1,1,1,0.0236161566,1.0003285822092987
volta05,V100,cublas-dist,131072,8192,1,128,256,1,1,1,1,0.0315250784,1.0
volta05,V100,cublas-dist,131072,8192,1,128,512,1,1,1,1,0.0316202803,1.0030198782947355
volta05,V100,cublas-dist,131072,8192,1,128,64,1,1,1,1,0.0317283221,1.0064470482014722
volta05,V100,cublas-dist,131072,8192,1,128,128,1,1,1,1,0.0319410431,1.0131947237282681
volta05,V100,cublas-dist,131072,8192,1,256,512,1,1,1,1,0.0506274701,1.0
volta05,V100,cublas-dist,131072,8192,1,256,64,1,1,1,1,0.050637728400000005,1.0002026232000085
volta05,V100,cublas-dist,131072,8192,1,256,256,1,1,1,1,0.0506418135,1.0002833125963368
volta05,V100,cublas-dist,131072,8192,1,256,128,1,1,1,1,0.0506766429,1.000971267177737
volta05,V100,cublas-dist,262144,4096,1,4,512,1,1,1,1,0.022607551400000002,1.0
volta05,V100,cublas-dist,262144,4096,1,4,64,1,1,1,1,0.0226106126,1.0001354060838272
volta05,V100,cublas-dist,262144,4096,1,4,256,1,1,1,1,0.0226111557,1.0001594290304257
volta05,V100,cublas-dist,262144,4096,1,4,128,1,1,1,1,0.022699381299999998,1.0040619126934727
volta05,V100,cublas-dist,262144,4096,1,8,128,1,1,1,1,0.0228372422,1.0
volta05,V100,cublas-dist,262144,4096,1,8,256,1,1,1,1,0.0228380895,1.0000371016777148
volta05,V100,cublas-dist,262144,4096,1,8,512,1,1,1,1,0.0228381542,1.0000399347693567
volta05,V100,cublas-dist,262144,4096,1,8,64,1,1,1,1,0.022839619499999998,1.0001040975078854
volta05,V100,cublas-dist,262144,4096,1,16,64,1,1,1,1,0.0231420121,1.0
volta05,V100,cublas-dist,262144,4096,1,16,128,1,1,1,1,0.02314206,1.0000020698286645
volta05,V100,cublas-dist,262144,4096,1,16,512,1,1,1,1,0.023144907200000002,1.0001251014815604
volta05,V100,cublas-dist,262144,4096,1,16,256,1,1,1,1,0.0231457784,1.0001627473006118
volta05,V100,cublas-dist,262144,4096,1,32,256,1,1,1,1,0.022967539500000002,1.0
volta05,V100,cublas-dist,262144,4096,1,32,128,1,1,1,1,0.0229716366,1.000178386544192
volta05,V100,cublas-dist,262144,4096,1,32,64,1,1,1,1,0.022972095300000002,1.0001983582089844
volta05,V100,cublas-dist,262144,4096,1,32,512,1,1,1,1,0.0229736625,1.0002665936418655
volta05,V100,cublas-dist,262144,4096,1,64,256,1,1,1,1,0.023880791000000002,1.0
volta05,V100,cublas-dist,262144,4096,1,64,128,1,1,1,1,0.0238826589,1.000078217677128
volta05,V100,cublas-dist,262144,4096,1,64,512,1,1,1,1,0.0239128787,1.0013436615227695
volta05,V100,cublas-dist,262144,4096,1,64,64,1,1,1,1,0.0239178364,1.0015512635238923
volta05,V100,cublas-dist,262144,4096,1,128,64,1,1,1,1,0.0318353402,1.0
volta05,V100,cublas-dist,262144,4096,1,128,128,1,1,1,1,0.031969347599999996,1.0042093911721413
volta05,V100,cublas-dist,262144,4096,1,128,512,1,1,1,1,0.0321591263,1.0101706499118863
volta05,V100,cublas-dist,262144,4096,1,128,256,1,1,1,1,0.0322245962,1.0122271663363596
volta05,V100,cublas-dist,262144,4096,1,256,64,1,1,1,1,0.0507562807,1.0
