dataset_id,rows,k,backend,degree,block_size,items_per_thread,phase,samples,median_ms,p25_ms,p75_ms,speedup_vs_air,paper_selected,paper_global_selected
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,8,selection_isolated,30,12.8221335,12.82055575,12.824685750000002,0.029224504642694604,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,8,transform_isolated,30,0.45469,0.45403174999999996,0.455255,0.9987463986452307,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,8,upload_shared,1,49.114387,49.114387,49.114387,1.0006757694033726,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,13,download,30,0.01208,0.0108,0.013224,0.7805877483443708,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,13,operator,30,12.2325305,12.230442499999999,12.234025,0.06826682345079785,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,13,output_isolated,30,0.0124295,0.01205725,0.012942249999999999,1.061949394585462,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,13,selection_isolated,30,11.7755845,11.7740975,11.7763775,0.03182181742231139,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,13,transform_isolated,30,0.45425499999999996,0.4538,0.45485,0.9997028100956511,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,13,upload_shared,1,48.998909,48.998909,48.998909,1.0030341083716783,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,16,download,30,0.011855,0.011455,0.013192249999999999,0.7954027836355969,True,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,16,operator,30,10.624217999999999,10.62206275,10.625582750000001,0.07860117328164765,True,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,16,output_isolated,30,0.012145,0.0118675,0.013055,1.0868258542610127,True,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,16,selection_isolated,30,10.165323,10.163680500000002,10.166678,0.03686262600804716,True,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,16,transform_isolated,30,0.45448999999999995,0.453835,0.45526,0.999185900679883,True,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-prefetch,1,512,16,upload_shared,1,49.147577,49.147577,49.147577,1.0,True,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,4,download,30,0.010860000000000002,0.0102025,0.011524999999999999,0.8682780847145487,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,4,operator,30,7.1353705000000005,7.13388525,7.137085999999999,0.11703330611914264,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,4,output_isolated,30,0.011199500000000001,0.010857499999999999,0.0118625,1.17857940086611,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,4,selection_isolated,30,6.67883,6.677545,6.6806675,0.05610571013186442,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,4,transform_isolated,30,0.45502549999999997,0.4544585,0.45584749999999996,0.9980100016372708,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,4,upload_shared,1,49.143444,49.143444,49.143444,1.0000841007398666,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,7,download,30,0.0106745,0.0101025,0.011250000000000001,0.8833669024310272,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,7,operator,30,5.6753065000000005,5.67456625,5.676646,0.14714200898224614,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,7,output_isolated,30,0.0109,0.010377250000000001,0.01166675,1.2109633027522935,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,7,selection_isolated,30,5.2187465,5.217674249999999,5.219472,0.07180277869407913,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,7,transform_isolated,30,0.454785,0.45448175,0.45569750000000003,0.9985377705948965,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,7,upload_shared,1,49.032211,49.032211,49.032211,1.0023528614689639,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,8,download,30,0.01031,0.0098,0.011055,0.9145974781765277,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,8,operator,30,5.33233,5.3310552499999995,5.334027500000001,0.15660621154354662,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,8,output_isolated,30,0.010915,0.010295,0.01148,1.2092991296381128,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,8,selection_isolated,30,4.876385,4.87540525,4.8771685,0.07684391203729812,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,8,transform_isolated,30,0.454585,0.45426525,0.4548925,0.9989770889932574,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,8,upload_shared,1,49.277288000000006,49.277288000000006,49.277288000000006,0.9973677325748932,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,13,download,30,0.01046,0.00971475,0.010669749999999999,0.9014818355640535,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,13,operator,30,4.829575999999999,4.8280952500000005,4.830576,0.1729087605205923,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,13,output_isolated,30,0.01081,0.01055,0.0114425,1.2210453283996299,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,13,selection_isolated,30,4.372415500000001,4.371900999999999,4.3732335,0.08570102726970938,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,13,transform_isolated,30,0.45470999999999995,0.45410225,0.45505725,0.9987024697059664,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,13,upload_shared,1,49.17024,49.17024,49.17024,0.9995390911250382,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,16,download,30,0.01034,0.009819749999999999,0.010697499999999999,0.9119439071566732,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,16,operator,30,4.5866885,4.58533625,4.5877915,0.1820651217103581,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,16,output_isolated,30,0.01065,0.010151750000000001,0.011925,1.2393896713615022,False,False
